"Inventory Reference","Inventories/Location","Inventories/Product","Inventories / Counted Quantity"
,"ASB/Stock","8999908607201",0
,"ASB/Stock","8999908607300",0
,"ASB/Stock","8999908607409",0
,"ASB/Stock","8999908607508",0
,"ASB/Stock","8999908608604",0
,"ASB/Stock","8999908608802",0
,"ASB/Stock","8999908619600",0
,"ASB/Stock","8999908619808",0
,"ASB/Stock","8999908619907",0
,"ASB/Stock","8999908620002",0
,"ASB/Stock","8999908620101",0
,"ASB/Stock","8999908621900",0
,"ASB/Stock","8999908632005",0
,"ASB/Stock","8999908638700",0
,"ASB/Stock","8999908638809",0
,"ASB/Stock","8999908638908",0
,"ASB/Stock","8999908639004",0
,"ASB/Stock","8999908639103",0
,"ASB/Stock","8999908639202",0
,"ASB/Stock","8999908639301",0
,"ASB/Stock","8999908639400",0
,"ASB/Stock","8999908640307",0
,"ASB/Stock","8999908640406",0
,"ASB/Stock","8999908640505",0
,"ASB/Stock","8999908640901",0
,"ASB/Stock","8999908641007",0
,"ASB/Stock","8999908641106",0
,"ASB/Stock","8999908641205",0
,"ASB/Stock","8999908641700",0
,"ASB/Stock","8999908641809",0
,"ASB/Stock","8999908641908",0
,"ASB/Stock","8999908642004",0
,"ASB/Stock","8999908642103",0
,"ASB/Stock","8999908642202",0
,"ASB/Stock","8999908642301",0
,"ASB/Stock","8999908642400",0
,"ASB/Stock","8999908643506",0
,"ASB/Stock","8999908643605",0
,"ASB/Stock","8999908643704",0
,"ASB/Stock","8999908643803",0
,"ASB/Stock","8999908643902",0
,"ASB/Stock","8999908644008",0
,"ASB/Stock","8999908644107",0
,"ASB/Stock","8999908644909",0
,"ASB/Stock","8999908646507",0
,"ASB/Stock","8999908647900",0
,"ASB/Stock","8999908651006",0
,"ASB/Stock","8999908651204",0
,"ASB/Stock","8999908655400",0
,"ASB/Stock","8999908655509",0
,"ASB/Stock","8999908678101",0
,"ASB/Stock","8999908678201",0
,"ASB/Stock","8999908832139",0
,"ASB/Stock","8999999515171",0
,"ASB/Stock","8999999515188",0
,"ASB/Stock","8999999515195",0
,"ASB/Stock","8999999515201",0
,"ASB/Stock","8999999515218",0
,"ASB/Stock","8999999515225",0
,"ASB/Stock","9311964002360",0
,"ASB/Stock","9311964002384",0
,"ASB/Stock","9311964002407",0
,"ASB/Stock","9311964002414",0
,"ASB/Stock","9421009000012",0
,"ASB/Stock","9554100252803",0
,"ASB/Stock","9555047006061",0
,"ASB/Stock","9555047006078",0
,"ASB/Stock","9555047006092",0
,"ASB/Stock","9906001886",0
,"ASB/Stock","9906001887",0
,"ASB/Stock","9907001481",0
,"ASB/Stock","9907001962",0
,"ASB/Stock","99071000507",0
,"ASB/Stock","99071000538",0
,"ASB/Stock","99071000576",0
,"ASB/Stock","99071001009",0
,"ASB/Stock","99071001054",0
,"ASB/Stock","99071001171",0
,"ASB/Stock","99071001184",0
,"ASB/Stock","99071001474",0
,"ASB/Stock","99071001481",0
,"ASB/Stock","99071001498",0
,"ASB/Stock","99071001504",0
,"ASB/Stock","990710019",0
,"ASB/Stock","99071001962",0
,"ASB/Stock","99071001986",0
,"ASB/Stock","99071002211",0
,"ASB/Stock","99071002228",0
,"ASB/Stock","99071002259",0
,"ASB/Stock","99071002266",0
,"ASB/Stock","99071002273",0
,"ASB/Stock","99071002303",0
,"ASB/Stock","99071002310",0
,"ASB/Stock","99071002358",0
,"ASB/Stock","99071002365",0
,"ASB/Stock","99071002501",0
,"ASB/Stock","99071002532",0
,"ASB/Stock","99071002556",0
,"ASB/Stock","99071002587",0
,"ASB/Stock","99071002754",0
,"ASB/Stock","99071002761",0
,"ASB/Stock","99071002778",0
,"ASB/Stock","99071002853",0
,"ASB/Stock","99071002884",0
,"ASB/Stock","99071003379",0
,"ASB/Stock","99071003409",0
,"ASB/Stock","99071004055",0
,"ASB/Stock","99071004628",0
,"ASB/Stock","99071005755",0
,"ASB/Stock","99071006028",0
,"ASB/Stock","99071006080",0
,"ASB/Stock","99071006806",0
,"ASB/Stock","99071012258",0
,"ASB/Stock","99071032751",0
,"ASB/Stock","99071032768",0
,"ASB/Stock","FA-0097",0
,"ASB/Stock","FA-0098",0
,"ASB/Stock","FA-0099",0
,"ASB/Stock","FA-0100",0
,"ASB/Stock","FA-0101",0
,"ASB/Stock","4051892001183",1
,"ASB/Stock","FM-WX10202050",0
,"ASB/Stock","FM-WX10202051",0
,"ASB/Stock","KINO0003",0
,"ASB/Stock","KINO0004",0
,"ASB/Stock","8993417052316",0
,"ASB/Stock","89941225",0
,"ASB/Stock","KINO0001",0
,"ASB/Stock","KINO0002",0
,"ASB/Stock","8993417055225",0
,"ASB/Stock","8993417055126",0
,"ASB/Stock","8993417055928",0
,"ASB/Stock","8993417054211",0
,"ASB/Stock","8993417054228",0
,"ASB/Stock","8993417054518",0
,"ASB/Stock","8993417054419",0
,"ASB/Stock","8993417054525",0
,"ASB/Stock","8993417054426-1",0
,"ASB/Stock","FA-0102",90
,"ASB/Stock","FA-0103",90
,"ASB/Stock","FA-0104",60
,"ASB/Stock","FA-0105",30
,"ASB/Stock","ALKES-016",0
,"ASB/Stock","4015630065424-4015630070411",17
,"ASB/Stock","4015630064151",11
,"ASB/Stock","4015630070404",30
,"ASB/Stock","4015630058518",3
,"ASB/Stock","4015630066698",0
,"ASB/Stock","4015630066520",1
,"ASB/Stock","4015630067305",0
,"ASB/Stock","4015630067305-4015630067015",2
,"ASB/Stock","4015630067015",4
,"ASB/Stock","4015630067022",0
,"ASB/Stock","40156630982271-FP",0
,"ASB/Stock","4015630981922",2
,"ASB/Stock","4015630981939",1
,"ASB/Stock","ALKES-026",0
,"ASB/Stock","ALKES-023",0
,"ASB/Stock","4015630018284",31
,"ASB/Stock","ALKES-025",0
,"ASB/Stock","4015630018277",9
,"ASB/Stock","FA-0030",0
,"ASB/Stock","FM-WX10202581",490
,"ASB/Stock","FA-0106",0
,"ASB/Stock","FA-0107",0
,"ASB/Stock","FA-0108",0
,"ASB/Stock","FA-0109",0
,"ASB/Stock","FA-0110",0
,"ASB/Stock","FA-0111",0
,"ASB/Stock","FM-WX10202614",0
,"ASB/Stock","FA-0112",0
,"ASB/Stock","FA-0113",0
,"ASB/Stock","FA-1239",0
,"ASB/Stock","FA-0114",0
,"ASB/Stock","FA-0115",0
,"ASB/Stock","FA-0116",0
,"ASB/Stock","8993347007882",70
,"ASB/Stock","H16F0001",0
,"ASB/Stock","Acnemed-07",0
,"ASB/Stock","Acnemed-04",0
,"ASB/Stock","Acnemed-03",4
,"ASB/Stock","Acnemed-05",6
,"ASB/Stock","8995232702124",0
,"ASB/Stock","Acnemed-01",5
,"ASB/Stock","Acnemed-08",0
,"ASB/Stock","8995232702209",6
,"ASB/Stock","8992821100989",0
,"ASB/Stock","8992821100965",0
,"ASB/Stock","8992821100972",0
,"ASB/Stock","8992821102372",0
,"ASB/Stock","8992821102365",0
,"ASB/Stock","8992821100309",0
,"ASB/Stock","8992821100392",0
,"ASB/Stock","8992821102396",0
,"ASB/Stock","8992821102389",0
,"ASB/Stock","8992821100293",0
,"ASB/Stock","8992821102358",0
,"ASB/Stock","8992821102341",0
,"ASB/Stock","8992821100354",0
,"ASB/Stock","8992821100361",0
,"ASB/Stock","8992821102426",0
,"ASB/Stock","8992821102419",0
,"ASB/Stock","8992821100675",0
,"ASB/Stock","8992821101375",0
,"ASB/Stock","8992821100316",0
,"ASB/Stock","8992821100323",0
,"ASB/Stock","8992821100415",0
,"ASB/Stock","8992821101023",0
,"ASB/Stock","8992821101030",0
,"ASB/Stock","8992821100439",0
,"ASB/Stock","8992821103102",0
,"ASB/Stock","8992821100378",0
,"ASB/Stock","8992821100422",0
,"ASB/Stock","8992821100996",0
,"ASB/Stock","8992821102624",0
,"ASB/Stock","8992821102631",0
,"ASB/Stock","ACG03",0
,"ASB/Stock","ACG01",0
,"ASB/Stock","ACG02",0
,"ASB/Stock","FM-WX10202494",0
,"ASB/Stock","F01A0001",0
,"ASB/Stock","FA-0243",0
,"ASB/Stock","FA-0118",0
,"ASB/Stock","FA-0119",0
,"ASB/Stock","8993478101053",0
,"ASB/Stock","8993478101077",0
,"ASB/Stock","8993478101039",0
,"ASB/Stock","ACTIVA001",0
,"ASB/Stock","ACTIVA002",0
,"ASB/Stock","ACTIVA003",0
,"ASB/Stock","ACTIVA004",0
,"ASB/Stock","ACTIVA005",0
,"ASB/Stock","ACTIVA006",0
,"ASB/Stock","ACTIVA007",0
,"ASB/Stock","ACTIVA008",0
,"ASB/Stock","ACTIVA009",0
,"ASB/Stock","ACTIVA010",0
,"ASB/Stock","ACTIVA011",0
,"ASB/Stock","ACTIVA012",0
,"ASB/Stock","ACTIVA013",0
,"ASB/Stock","ACTIVA014",0
,"ASB/Stock","ACTIVA015",0
,"ASB/Stock","ACTIVA016",0
,"ASB/Stock","ACTIVA017",0
,"ASB/Stock","ACTIVA018",0
,"ASB/Stock","ACTIVA019",0
,"ASB/Stock","FM-WX10202052",0
,"ASB/Stock","F11F0001",0
,"ASB/Stock","FM-WX10202053",0
,"ASB/Stock","FM-WX10202054",0
,"ASB/Stock","FA00001",0
,"ASB/Stock","F16C0001",0
,"ASB/Stock","FA-01079",0
,"ASB/Stock","FA-01038",0
,"ASB/Stock","FA-01039",0
,"ASB/Stock","FA-002000",0
,"ASB/Stock","FA-2724",0
,"ASB/Stock","FA-01080",0
,"ASB/Stock","F08P0005",0
,"ASB/Stock","FA-01081",1
,"ASB/Stock","F02E0005",0
,"ASB/Stock","8992772586016",18
,"ASB/Stock","FA-0244",0
,"ASB/Stock","FA-0245",0
,"ASB/Stock","FA-0246",0
,"ASB/Stock","FA00002",0
,"ASB/Stock","FA-0085",42
,"ASB/Stock","FA-0086",0
,"ASB/Stock","SOP-S-001",0
,"ASB/Stock","UTSHI-001",0
,"ASB/Stock","H03D0001",0
,"ASB/Stock","H03D0001-F",0
,"ASB/Stock","8994568145537",0
,"ASB/Stock","AGBP020017",0
,"ASB/Stock","AGIP020017",0
,"ASB/Stock","8993560155292",0
,"ASB/Stock","8993560155308",0
,"ASB/Stock","8993560155315",0
,"ASB/Stock","8993560155322",0
,"ASB/Stock","F08G0013",0
,"ASB/Stock","F08G0008",0
,"ASB/Stock","AKURAT-C-1",0
,"ASB/Stock","AKURAT-S-1",43
,"ASB/Stock","8998898856125",0
,"ASB/Stock","8998898857122",0
,"ASB/Stock","FA00003",0
,"ASB/Stock","FA00004",0
,"ASB/Stock","8992858410310",0
,"ASB/Stock","8992858410419",0
,"ASB/Stock","8993347000111",2
,"ASB/Stock","8993347012305",1
,"ASB/Stock","F03C0017",5
,"ASB/Stock","F03C0018",0
,"ASB/Stock","F03C0019",5
,"ASB/Stock","F02H0003",0
,"ASB/Stock","F02H0004",0
,"ASB/Stock","F03C0020",0
,"ASB/Stock","F12A0002",6
,"ASB/Stock","FM-WX10202055",0
,"ASB/Stock","FA-01082",0
,"ASB/Stock","8850769013030",0
,"ASB/Stock","8850769003833",0
,"ASB/Stock","8850769009873",0
,"ASB/Stock","FA-0247",0
,"ASB/Stock","FM-WX10202424",0
,"ASB/Stock","ALKES-004",0
,"ASB/Stock","8991003040013",8
,"ASB/Stock","ALKES-003",0
,"ASB/Stock","FM-WX10202384",1
,"ASB/Stock","FM-WX10202385",0
,"ASB/Stock","ALKES-007",0
,"ASB/Stock","8992112039226",0
,"ASB/Stock","8992112039219",0
,"ASB/Stock","F12A0024",0
,"ASB/Stock","F2120001",0
,"ASB/Stock","8994388180503",0
,"ASB/Stock","F05B0002",0
,"ASB/Stock","8994805000568",140
,"ASB/Stock","F05B0001",0
,"ASB/Stock","FA-01083",0
,"ASB/Stock","8994757001798",0
,"ASB/Stock","FA-01040",0
,"ASB/Stock","8994805001077",120
,"ASB/Stock","F12A0027",6
,"ASB/Stock","F12A0003",0
,"ASB/Stock","FA00005",0
,"ASB/Stock","FA00006",0
,"ASB/Stock","8030350952539",5
,"ASB/Stock","FA-0573",1
,"ASB/Stock","FA00007",0
,"ASB/Stock","8993430100353",30
,"ASB/Stock","FM-WX10202056",0
,"ASB/Stock","FA-0248",0
,"ASB/Stock","FA-0574",0
,"ASB/Stock","FA00008",0
,"ASB/Stock","FA00009",0
,"ASB/Stock","FA00010",0
,"ASB/Stock","FA00011",0
,"ASB/Stock","FA00012",0
,"ASB/Stock","ALPINE-006",0
,"ASB/Stock","ALPINE-008",0
,"ASB/Stock","ALPINE-007",0
,"ASB/Stock","ALPINE-004",0
,"ASB/Stock","ALPINE-001",0
,"ASB/Stock","ALPINE-003",0
,"ASB/Stock","ALPINE-002",0
,"ASB/Stock","ALPINE-005",0
,"ASB/Stock","FM-WX10201951",0
,"ASB/Stock","FM-WX10201952",0
,"ASB/Stock","ALTA-0005",0
,"ASB/Stock","ALTA-0006",0
,"ASB/Stock","ALTA-0009",0
,"ASB/Stock","ALTA-0008",0
,"ASB/Stock","ALTA-0007",0
,"ASB/Stock","ALTA-0004",0
,"ASB/Stock","ALTA-0003",0
,"ASB/Stock","ALTA-0002",0
,"ASB/Stock","ALTA-0001",0
,"ASB/Stock","FM-WX10202488",0
,"ASB/Stock","FM-WX10202487",0
,"ASB/Stock","FM-WX10202486",0
,"ASB/Stock","GRPH001",0
,"ASB/Stock","FA00013",0
,"ASB/Stock","NEW-0001",20
,"ASB/Stock","F11B0012",50
,"ASB/Stock","F11B0013",50
,"ASB/Stock","F11B0014",30
,"ASB/Stock","FA00014",0
,"ASB/Stock","F11B0015",10
,"ASB/Stock","F11B0016",10
,"ASB/Stock","F11B0017",10
,"ASB/Stock","F11B0018",10
,"ASB/Stock","F11B0019",20
,"ASB/Stock","FA-0120",60
,"ASB/Stock","8992828881782",0
,"ASB/Stock","B2B- 4902430304726",0
,"ASB/Stock","B2B- 4902430570343",0
,"ASB/Stock","B2B- 4902430568364",0
,"ASB/Stock","B2B- 4902430567763",0
,"ASB/Stock","B2B- 4902430517430",0
,"ASB/Stock","B2B- 4902430516266",0
,"ASB/Stock","B2B- 4902430517447",0
,"ASB/Stock","B2B- 4902430516877",0
,"ASB/Stock","B2B- 4902430518116",0
,"ASB/Stock","B2B- 4902430517249",0
,"ASB/Stock","B2B- 4902430517461",0
,"ASB/Stock","B2B- 4902430516969",0
,"ASB/Stock","B2B- 4902430517478",0
,"ASB/Stock","B2B- 4902430517256",0
,"ASB/Stock","B2B- 4902430517454",0
,"ASB/Stock","B2B- 4902430516921",0
,"ASB/Stock","B2B- 4902430517423",0
,"ASB/Stock","B2B- 4902430516198",0
,"ASB/Stock","B2B- 4902430517393",0
,"ASB/Stock","B2B- 4902430516167",0
,"ASB/Stock","B2B- 4902430570367",0
,"ASB/Stock","B2B- 4902430377379",0
,"ASB/Stock","B2B- 4902430377195",0
,"ASB/Stock","B2B- 4902430377331",0
,"ASB/Stock","F03C0001",0
,"ASB/Stock","F03C0021",0
,"ASB/Stock","F03C0014",0
,"ASB/Stock","FA-01084",0
,"ASB/Stock","FA-01036",0
,"ASB/Stock","F03C0011",0
,"ASB/Stock","FA-01085",0
,"ASB/Stock","FA-01037",0
,"ASB/Stock","FA-0121",0
,"ASB/Stock","FA-0122",0
,"ASB/Stock","GRPH002",0
,"ASB/Stock","FA-0123",0
,"ASB/Stock","FA00015",0
,"ASB/Stock","FM-WX10202057",0
,"ASB/Stock","FA00016",0
,"ASB/Stock","8994388101911",0
,"ASB/Stock","8994805002258",250
,"ASB/Stock","F02G0001",0
,"ASB/Stock","FA-01087",0
,"ASB/Stock","FO2F0001",0
,"ASB/Stock","F02F0001",0
,"ASB/Stock","8994388100419",0
,"ASB/Stock","F02E0002",270
,"ASB/Stock","F02G0002",0
,"ASB/Stock","FA-01086",0
,"ASB/Stock","F02B0004",0
,"ASB/Stock","F02F0002",0
,"ASB/Stock","FA-2670",0
,"ASB/Stock","FA-2671",0
,"ASB/Stock","FA00017",0
,"ASB/Stock","FA00018",0
,"ASB/Stock","FA00019",0
,"ASB/Stock","8994805002456",220
,"ASB/Stock","FO8C0001",0
,"ASB/Stock","FA-01088",0
,"ASB/Stock","F08C0004",0
,"ASB/Stock","F08C0008",0
,"ASB/Stock","F08C0001",100
,"ASB/Stock","F08C0002",11
,"ASB/Stock","F08C0003",3
,"ASB/Stock","F08C0007",9
,"ASB/Stock","FA-2672",0
,"ASB/Stock","FA00020",0
,"ASB/Stock","8992772663090",2
,"ASB/Stock","H03C0011",0
,"ASB/Stock","FA-01031",0
,"ASB/Stock","FM-141H28021",0
,"ASB/Stock","FA-01011",4
,"ASB/Stock","FA-01012",3
,"ASB/Stock","ANAKONIDIN-H-100",0
,"ASB/Stock","ANAKONIDIN-H-30",0
,"ASB/Stock","8998667300262",0
,"ASB/Stock","FA-01013",0
,"ASB/Stock","FA-01014",0
,"ASB/Stock","FM-WX10202469",0
,"ASB/Stock","FM-WX10202474",0
,"ASB/Stock","F10E0008",0
,"ASB/Stock","8992821102402",0
,"ASB/Stock","8997011200531",0
,"ASB/Stock","FA-0576",3
,"ASB/Stock","8997025201081",5
,"ASB/Stock","8997025201082",0
,"ASB/Stock","8997025201083",0
,"ASB/Stock","FM-WX10202058",0
,"ASB/Stock","FM-WX10202059",0
,"ASB/Stock","FM-WX10202060",0
,"ASB/Stock","ADALAN-001",0
,"ASB/Stock","8852961005660",0
,"ASB/Stock","FM-WX10202061",0
,"ASB/Stock","FM-WX10202062",0
,"ASB/Stock","8997025200213",0
,"ASB/Stock","FM-WX10202063",0
,"ASB/Stock","FA-0249",0
,"ASB/Stock","8992858611113",150
,"ASB/Stock","FA-0577",0
,"ASB/Stock","F03C0038",0
,"ASB/Stock","FA00021",0
,"ASB/Stock","8992003782354",0
,"ASB/Stock","FA-01190",0
,"ASB/Stock","FM-WX10202064",0
,"ASB/Stock","FA-01018",0
,"ASB/Stock","F01A0003",0
,"ASB/Stock","FA-01091",0
,"ASB/Stock","FA-01090",0
,"ASB/Stock","FA-01092",0
,"ASB/Stock","8993498210261",2
,"ASB/Stock","8993498210230",18
,"ASB/Stock","FA-0124",30
,"ASB/Stock","115358",0
,"ASB/Stock","115946",0
,"ASB/Stock","115357",0
,"ASB/Stock","8992772265027",12
,"ASB/Stock","VP-8992772265027-12",1
,"ASB/Stock","120185",4
,"ASB/Stock","VP-120185-12",1
,"ASB/Stock","115360",0
,"ASB/Stock","115362",0
,"ASB/Stock","VP-115362-12",1
,"ASB/Stock","115361",0
,"ASB/Stock","115945",0
,"ASB/Stock","117039",0
,"ASB/Stock","117040",0
,"ASB/Stock","FM-WX10202065",0
,"ASB/Stock","8994388111224",0
,"ASB/Stock","8993883880031",20
,"ASB/Stock","8993883880024",20
,"ASB/Stock","FM-WX10202579",0
,"ASB/Stock","F16E0001",1
,"ASB/Stock","F16D0003",3
,"ASB/Stock","F02F0013",0
,"ASB/Stock","F02F0007",0
,"ASB/Stock","FA00022",0
,"ASB/Stock","8886008101053",0
,"ASB/Stock","F04N0001",0
,"ASB/Stock","FA-0250",30
,"ASB/Stock","9317935258187",40
,"ASB/Stock","9317935258194",55
,"ASB/Stock","H40C0002",5
,"ASB/Stock","Ardium001",20
,"ASB/Stock","FA-0251",0
,"ASB/Stock","FM-WX10202066",0
,"ASB/Stock","FM-WX10202482",0
,"ASB/Stock","ARJOENA-003",0
,"ASB/Stock","ARJOENA-001",0
,"ASB/Stock","ARJOENA-ET-3",0
,"ASB/Stock","ARJOENA-002",0
,"ASB/Stock","ARJOENA-J-3",0
,"ASB/Stock","F02G0003",0
,"ASB/Stock","8993536258613",6
,"ASB/Stock","8993536203552",1
,"ASB/Stock","8993536403099",3
,"ASB/Stock","8993536403174",1
,"ASB/Stock","8993536403082",5
,"ASB/Stock","8993536403136",3
,"ASB/Stock","8993536822050",1
,"ASB/Stock","8993536568712",0
,"ASB/Stock","8993536822111",1
,"ASB/Stock","8993536823101",2
,"ASB/Stock","8993536403105",4
,"ASB/Stock","8993536203019",1
,"ASB/Stock","8993536208694",4
,"ASB/Stock","8993536082447",2
,"ASB/Stock","8993536082669",1
,"ASB/Stock","8993536018422",5
,"ASB/Stock","8993536018439",4
,"ASB/Stock","8993536610046",0
,"ASB/Stock","8993536403181",1
,"ASB/Stock","8993536823019",1
,"ASB/Stock","8993536785300",2
,"ASB/Stock","FM-WX10201915",0
,"ASB/Stock","8809151131586",0
,"ASB/Stock","ANAAC-001",0
,"ASB/Stock","8809151139032",3
,"ASB/Stock","8809151130510",0
,"ASB/Stock","8809151131715",0
,"ASB/Stock","8809151131944",0
,"ASB/Stock","8809151139964",0
,"ASB/Stock","8809151139971",0
,"ASB/Stock","8809151131692",3
,"ASB/Stock","8809151139957",0
,"ASB/Stock","8809151138875",0
,"ASB/Stock","8809151130053",0
,"ASB/Stock","8809151130046",0
,"ASB/Stock","8809151130060",0
,"ASB/Stock","FM-145C151002",0
,"ASB/Stock","8993113563017",0
,"ASB/Stock","8993113562010",0
,"ASB/Stock","FA00024",0
,"ASB/Stock","FM-WX10202477",0
,"ASB/Stock","F04K0003",0
,"ASB/Stock","8994805002463",170
,"ASB/Stock","FA00025",0
,"ASB/Stock","FA-01093",0
,"ASB/Stock","FA-2673",0
,"ASB/Stock","FA-002001",0
,"ASB/Stock","8993347001651",0
,"ASB/Stock","7640129890040",0
,"ASB/Stock","FA-01094",0
,"ASB/Stock","FA-0125",0
,"ASB/Stock","FA-0252",0
,"ASB/Stock","F02N0003",200
,"ASB/Stock","F31B0001",0
,"ASB/Stock","FA00026",0
,"ASB/Stock","FA00027",0
,"ASB/Stock","FA00028",0
,"ASB/Stock","F03B0011",0
,"ASB/Stock","F03B0010",0
,"ASB/Stock","8998777143520",0
,"ASB/Stock","8998777143919-Strip",0
,"ASB/Stock","8998777143148-Strip",0
,"ASB/Stock","FA00029",0
,"ASB/Stock","FA00030",0
,"ASB/Stock","FA-01041",0
,"ASB/Stock","8994757003983",12
,"ASB/Stock","8994757004379",2
,"ASB/Stock","FA-0031",0
,"ASB/Stock","FA-0032",0
,"ASB/Stock","FA-0033",0
,"ASB/Stock","FA-01028",0
,"ASB/Stock","FA-01201",60
,"ASB/Stock","FA00031",80
,"ASB/Stock","F02L0009",0
,"ASB/Stock","Atorvastatin-40-mg",0
,"ASB/Stock","FA-2674",0
,"ASB/Stock","FA-2675",0
,"ASB/Stock","FM-142I5908",0
,"ASB/Stock","FM-142I5909",0
,"ASB/Stock","FM-142I5910",0
,"ASB/Stock","FA00032",0
,"ASB/Stock","12002214",0
,"ASB/Stock","12002215",0
,"ASB/Stock","12002216",0
,"ASB/Stock","12002217",0
,"ASB/Stock","AV-02006",0
,"ASB/Stock","AV-02007",0
,"ASB/Stock","AV-02009",0
,"ASB/Stock","AV-02010",0
,"ASB/Stock","AV-03001",0
,"ASB/Stock","AV-03005",0
,"ASB/Stock","AV-03011",0
,"ASB/Stock","AV-03012",0
,"ASB/Stock","AV-03016",0
,"ASB/Stock","AV-05001",0
,"ASB/Stock","AV-05002",0
,"ASB/Stock","AV-05003",0
,"ASB/Stock","AV-06002",0
,"ASB/Stock","AV-07002",0
,"ASB/Stock","AV1001",0
,"ASB/Stock","AV1002",0
,"ASB/Stock","AV1003",0
,"ASB/Stock","AV1004",0
,"ASB/Stock","AV1005",0
,"ASB/Stock","AV1006",0
,"ASB/Stock","AV1009",0
,"ASB/Stock","AV1017",0
,"ASB/Stock","AV1018",0
,"ASB/Stock","AV1019",0
,"ASB/Stock","AV1020",0
,"ASB/Stock","AV1021",0
,"ASB/Stock","AV-16004",0
,"ASB/Stock","FA-0126",1
,"ASB/Stock","381370036647",2
,"ASB/Stock","381370042495",4
,"ASB/Stock","381371165568",0
,"ASB/Stock","381370042303",1
,"ASB/Stock","62600060488",0
,"ASB/Stock","62600061546",0
,"ASB/Stock","8801008600047",0
,"ASB/Stock","8801008600047-GWP-1",0
,"ASB/Stock","8801008600061",0
,"ASB/Stock","381370036463",0
,"ASB/Stock","8801008600030",1
,"ASB/Stock","8801008600030-GWP-1",0
,"ASB/Stock","FA00033",0
,"ASB/Stock","4964259267293",0
,"ASB/Stock","3282779051514",0
,"ASB/Stock","3282779228305",0
,"ASB/Stock","FM-WX10202593",0
,"ASB/Stock","FM-WX10202541",0
,"ASB/Stock","FA-0127",0
,"ASB/Stock","F10E0002",0
,"ASB/Stock","FA-0578",0
,"ASB/Stock","AV1014",0
,"ASB/Stock","AV1012",0
,"ASB/Stock","AV1010",0
,"ASB/Stock","AV1015",0
,"ASB/Stock","AV1016",0
,"ASB/Stock","AV1011",0
,"ASB/Stock","AV1013",0
,"ASB/Stock","AV1007",0
,"ASB/Stock","BDL-4800888141101",0
,"ASB/Stock","BDL-8851932241687",0
,"ASB/Stock","8999999530167",0
,"ASB/Stock","8999999530181",0
,"ASB/Stock","8999999530150",0
,"ASB/Stock","8999999530174",0
,"ASB/Stock","9300830006489",0
,"ASB/Stock","4800888172778",0
,"ASB/Stock","9300830006472",0
,"ASB/Stock","4800888172761",0
,"ASB/Stock","9300830007813",0
,"ASB/Stock","8851932305297",0
,"ASB/Stock","9300830022557",0
,"ASB/Stock","4800888141125",0
,"ASB/Stock","4800888141101",0
,"ASB/Stock","8851932323901",0
,"ASB/Stock","9300663465910",0
,"ASB/Stock","8851932241687",0
,"ASB/Stock","4800888135698",0
,"ASB/Stock","4800888137319",0
,"ASB/Stock","4800888137302",0
,"ASB/Stock","9300663461769",0
,"ASB/Stock","4800888152442",0
,"ASB/Stock","4800888135803",0
,"ASB/Stock","8999999520250",0
,"ASB/Stock","9300830038527",0
,"ASB/Stock","9300830043521",0
,"ASB/Stock","9300830019380",0
,"ASB/Stock","8999999503925",0
,"ASB/Stock","8999999503918",0
,"ASB/Stock","8999999503901",0
,"ASB/Stock","8999999527860",0
,"ASB/Stock","8999999527884",0
,"ASB/Stock","8999999527877",0
,"ASB/Stock","8999999527853",0
,"ASB/Stock","8851932369671",0
,"ASB/Stock","8999999530464",0
,"ASB/Stock","8999999530471",0
,"ASB/Stock","8999999530488",0
,"ASB/Stock","8999999530495",0
,"ASB/Stock","8851932376884",0
,"ASB/Stock","8851932376877",0
,"ASB/Stock","8851932376860",0
,"ASB/Stock","FM-W14B310007",0
,"ASB/Stock","FM-WX10202499",0
,"ASB/Stock","8993430167127",0
,"ASB/Stock","FA-2676",2
,"ASB/Stock","FA-0128",0
,"ASB/Stock","FA-0129",0
,"ASB/Stock","8994388100532",0
,"ASB/Stock","FA-0579",0
,"ASB/Stock","KINO0008",0
,"ASB/Stock","KINO0009",0
,"ASB/Stock","KINO0010",0
,"ASB/Stock","KINO0011",0
,"ASB/Stock","KINO0012",0
,"ASB/Stock","KINO0013",0
,"ASB/Stock","KINO0014",0
,"ASB/Stock","KINO0015",0
,"ASB/Stock","KINO0016",0
,"ASB/Stock","KINO0017",0
,"ASB/Stock","KINO0018",0
,"ASB/Stock","KINO0019",0
,"ASB/Stock","KINO0020",0
,"ASB/Stock","KINO0021",0
,"ASB/Stock","KINO0022",0
,"ASB/Stock","KINO0023",0
,"ASB/Stock","KINO0025",0
,"ASB/Stock","KINO0026",0
,"ASB/Stock","KINO0027",0
,"ASB/Stock","KINO0029",0
,"ASB/Stock","KINO0030",0
,"ASB/Stock","KINO0031",0
,"ASB/Stock","KINO0032",0
,"ASB/Stock","KINO0033",0
,"ASB/Stock","KINO0034",0
,"ASB/Stock","KINO0035",0
,"ASB/Stock","KINO0036",0
,"ASB/Stock","KINO0037",0
,"ASB/Stock","KINO0038",0
,"ASB/Stock","KINO0039",0
,"ASB/Stock","KINO0040",0
,"ASB/Stock","KINO0041",0
,"ASB/Stock","KINO0042",0
,"ASB/Stock","KINO0043",0
,"ASB/Stock","KINO0044",0
,"ASB/Stock","KINO0045",0
,"ASB/Stock","KINO0046",0
,"ASB/Stock","KINO0047",0
