"Inventory Reference","Inventories/Location","Inventories/Product","Inventories / Counted Quantity"
,"WEB/Stock","2832414",3
,"WEB/Stock","2822314",3
,"WEB/Stock","2822514",0
,"WEB/Stock","2832514",5
,"WEB/Stock","2814336",2
,"WEB/Stock","2842318",2
,"WEB/Stock","1342104",3
,"WEB/Stock","2842218",3
,"WEB/Stock","8993189272127",1
,"WEB/Stock","8999908618801",0
,"WEB/Stock","8999908618702",0
,"WEB/Stock","8999908806406",1
,"WEB/Stock","8999908629203",1
,"WEB/Stock","8999908728500",3
,"WEB/Stock","8999908728708",3
,"WEB/Stock","8999908615909",5
,"WEB/Stock","8999908850508",3
,"WEB/Stock","8999908611208",5
,"WEB/Stock","8999908611307",5
,"WEB/Stock","8999908850607",0
,"WEB/Stock","Masker-20",37
,"WEB/Stock","Masker-Box-01",14
,"WEB/Stock","Ekonomismask-01",384
,"WEB/Stock","Masker-20S",42
,"WEB/Stock","Mask-002",1
,"WEB/Stock","Mask-0001",1
,"WEB/Stock","8809261555753",1
,"WEB/Stock","8809261554930",4
,"WEB/Stock","8809261554893",5
,"WEB/Stock","8809261554916",1
,"WEB/Stock","8809261554855",2
,"WEB/Stock","8809261555777",2
,"WEB/Stock","8809261555791",4
,"WEB/Stock","8809261555784",4
,"WEB/Stock","FM-WX10202387",6
,"WEB/Stock","4901301236852",0
,"WEB/Stock","4901301260901",2
,"WEB/Stock","Melanox-07",2
,"WEB/Stock","Melanox-03",1
,"WEB/Stock","Melanox-02",4
,"WEB/Stock","Melanox-01",5
,"WEB/Stock","Melanox-04",8
,"WEB/Stock","Melanox-05",7
,"WEB/Stock","Melanox-06",12
,"WEB/Stock","4901301508881",1
,"WEB/Stock","CTN-4901301508881-8",1
,"WEB/Stock","4901301508867",1
,"WEB/Stock","CTN-4901301508867-8",0
,"WEB/Stock","4901301508874",0
,"WEB/Stock","8992727005401",1
,"WEB/Stock","CTN-8992727005418-4",1
,"WEB/Stock","CTN-8992727006118-4",2
,"WEB/Stock","8992727005364",1
,"WEB/Stock","CTN-8992727005364-6",1
,"WEB/Stock","CTN-8992727005371-4",1
,"WEB/Stock","8992727006101",1
,"WEB/Stock","CTN-8992727006101-4",1
,"WEB/Stock","8992727005333",1
,"WEB/Stock","CTN-8992727005333-6",1
,"WEB/Stock","8992727006484",1
,"WEB/Stock","8992727005456",1
,"WEB/Stock","CTN-8992727005456-4",1
,"WEB/Stock","8992727006491",0
,"WEB/Stock","4901301508928",1
,"WEB/Stock","CTN-4901301508928-6",1
,"WEB/Stock","4901301508911",1
,"WEB/Stock","CTN-4901301508911-6",1
,"WEB/Stock","4901301508935",1
,"WEB/Stock","101820601",1
,"WEB/Stock","745110120551",1
,"WEB/Stock","299998128869",3
,"WEB/Stock","299998154509",6
,"WEB/Stock","299998154493",8
,"WEB/Stock","299998152987",6
,"WEB/Stock","299998153366",8
,"WEB/Stock","299998128913",6
,"WEB/Stock","299998153342",6
,"WEB/Stock","299998153359",6
,"WEB/Stock","299998154486",6
,"WEB/Stock","299998128876",5
,"WEB/Stock","299998128890",3
,"WEB/Stock","299998154516",7
,"WEB/Stock","299998154479",6
,"WEB/Stock","299998155094",6
,"WEB/Stock","299998128906",2
,"WEB/Stock","299998128883",5
,"WEB/Stock","8997031030279",0
,"WEB/Stock","8997031030248",1
,"WEB/Stock","8997031030262",1
,"WEB/Stock","8997031030187",1
,"WEB/Stock","8997031030217",4
,"WEB/Stock","8997031030200",1
,"WEB/Stock","8997031030231",1
,"WEB/Stock","8992802180016-1",1
,"WEB/Stock","8992802004039",0
,"WEB/Stock","8992802004022",1
,"WEB/Stock","8992802004046",0
,"WEB/Stock","9555436904015",1
,"WEB/Stock","9555436903728",0
,"WEB/Stock","8999908043108",0
,"WEB/Stock","8999908060402",1
,"WEB/Stock","8999908060501",1
,"WEB/Stock","8999908460707",0
,"WEB/Stock","8999908427502",2
,"WEB/Stock","8999908388902",2
,"WEB/Stock","8999908388704",2
,"WEB/Stock","8999908045904",1
,"WEB/Stock","8999908526403",1
,"WEB/Stock","8999908374103",1
,"WEB/Stock","8999908596901",0
,"WEB/Stock","8999908208408",1
,"WEB/Stock","8999908208705",1
,"WEB/Stock","8999908660404",0
,"WEB/Stock","8999908392800",0
,"WEB/Stock","8999908204202",8
,"WEB/Stock","8999908284907",0
,"WEB/Stock","8999908831507",3
,"WEB/Stock","8999908432506",2
,"WEB/Stock","8999908432605",1
,"WEB/Stock","8999908060105",2
,"WEB/Stock","8999908060006",1
,"WEB/Stock","8999908208101",2
,"WEB/Stock","8999908042606",0
,"WEB/Stock","8999908318008",0
,"WEB/Stock","8999908054104",1
,"WEB/Stock","8999908318107",0
,"WEB/Stock","8999908054005",0
,"WEB/Stock","8999908243201",0
,"WEB/Stock","MLT068",2
,"WEB/Stock","MLT067",2
,"WEB/Stock","MLT066",2
,"WEB/Stock","MLT065",2
,"WEB/Stock","MLT061",1
,"WEB/Stock","MLT059",0
,"WEB/Stock","8999999535179",1
,"WEB/Stock","8999999535308",1
,"WEB/Stock","8999999535087",1
,"WEB/Stock","8999999535155",1
,"WEB/Stock","8999999535001",4
,"WEB/Stock","8999809103598",0
,"WEB/Stock","8999908569301",0
,"WEB/Stock","8999908030108",2
,"WEB/Stock","8999908767301",1
,"WEB/Stock","8999908030207",1
,"WEB/Stock","8999908030900",0
,"WEB/Stock","85300000257",0
,"WEB/Stock","330523201777",0
,"WEB/Stock","530523202365",1
,"WEB/Stock","246542327773",0
,"WEB/Stock","530523202150",1
,"WEB/Stock","730523203779",0
,"WEB/Stock","652389760121",1
,"WEB/Stock","923056080874",1
,"WEB/Stock","530523201337",0
,"WEB/Stock","530523223391",4
,"WEB/Stock","730523203359",0
,"WEB/Stock","807205108544",1
,"WEB/Stock","807205104942",2
,"WEB/Stock","807205112527",0
,"WEB/Stock","807205105284",3
,"WEB/Stock","807205064390",2
,"WEB/Stock","807205104447",1
,"WEB/Stock","807205010519",3
,"WEB/Stock","807205111155",2
,"WEB/Stock","807205104928",0
,"WEB/Stock","807205105260",0
,"WEB/Stock","807205109978",2
,"WEB/Stock","807205105345",1
,"WEB/Stock","807205104850",0
,"WEB/Stock","807205105253",1
,"WEB/Stock","807205109619",1
,"WEB/Stock","807205111681",0
,"WEB/Stock","807205105321",3
,"WEB/Stock","807205104492",1
,"WEB/Stock","807205104485",1
,"WEB/Stock","807205009711",0
,"WEB/Stock","807205104478",1
,"WEB/Stock","807205104874",1
,"WEB/Stock","807205104904",4
,"WEB/Stock","807205104393",2
,"WEB/Stock","807205104348",0
,"WEB/Stock","97467010420",0
,"WEB/Stock","9314807072698",3
,"WEB/Stock","9314807068011",3
,"WEB/Stock","9314807071950",3
,"WEB/Stock","8999908260208",2
,"WEB/Stock"," 8999908260208",0
,"WEB/Stock","8999908057105",6
,"WEB/Stock"," 8999908057105",0
,"WEB/Stock","8999908050601",5
,"WEB/Stock"," 8999908050601",0
,"WEB/Stock","8999908678300",5
,"WEB/Stock"," 8999908678300",0
,"WEB/Stock","8999908273406",5
,"WEB/Stock","8999908654502",5
,"WEB/Stock","121383",0
,"WEB/Stock","8809381444234x8",2
,"WEB/Stock","NEOGEN-DLPS-50",1
,"WEB/Stock","Neogen-01",1
,"WEB/Stock","8809381447259",6
,"WEB/Stock","8999777013202",1
,"WEB/Stock","8999777005351",1
,"WEB/Stock","8999777011383",2
,"WEB/Stock","8999777010973",1
,"WEB/Stock","8999777008567",1
,"WEB/Stock","8999777000165",1
,"WEB/Stock","8999777006693",1
,"WEB/Stock","8999777850616",1
,"WEB/Stock","8999777006785",1
,"WEB/Stock","8999777007119",1
,"WEB/Stock","8999777010942",0
,"WEB/Stock","8999777010553",1
,"WEB/Stock","4005808694822",0
,"WEB/Stock","8999777010522",1
,"WEB/Stock","8999777012083",0
,"WEB/Stock","8999777014230",0
,"WEB/Stock","4005808430208",1
,"WEB/Stock","8999777857875",1
,"WEB/Stock","8993176190014",0
,"WEB/Stock","DN0002",1
,"WEB/Stock","DN0004",0
,"WEB/Stock","DN0018",1
,"WEB/Stock","DN0020",1
,"WEB/Stock","DN0023",1
,"WEB/Stock","DN0010",1
,"WEB/Stock","DN0033",1
,"WEB/Stock","8712045027912",1
,"WEB/Stock","7613034287274",1
,"WEB/Stock","7613034287137",0
,"WEB/Stock","Nutribaby_001",0
,"WEB/Stock","8990057804206",1
,"WEB/Stock","8990057804305",1
,"WEB/Stock","8990057816315",1
,"WEB/Stock","8990057806309",2
,"WEB/Stock","8990057816414",1
,"WEB/Stock","8935757253329",0
,"WEB/Stock","NPBP60",0
,"WEB/Stock","CCS",1
,"WEB/Stock","C-MAX-001",0
,"WEB/Stock","8935757253572",0
,"WEB/Stock","CPA30",0
,"WEB/Stock","8935757253237",0
,"WEB/Stock","NMVT60",0
,"WEB/Stock","8935757257358",0
,"WEB/Stock","ND30",1
,"WEB/Stock","ECH30",0
,"WEB/Stock","HER60",0
,"WEB/Stock","LVG30",1
,"WEB/Stock","NSLA30",0
,"WEB/Stock","NUTRINIDRINK-PV-400",0
,"WEB/Stock","8998866601252",1
,"WEB/Stock","8998866609753",0
,"WEB/Stock","8998866601283",1
,"WEB/Stock","8998866609722",1
,"WEB/Stock","8998866609746",0
,"WEB/Stock","8998866601313",1
,"WEB/Stock","8998866609739",1
,"WEB/Stock","3264680004063",0
,"WEB/Stock","9300618551767",0
,"WEB/Stock","4902430875554-3",1
,"WEB/Stock","4902430875516-3",1
,"WEB/Stock","4902430787475",1
,"WEB/Stock","4902430753326",2
,"WEB/Stock","4902430759342",3
,"WEB/Stock","4902430787468",1
,"WEB/Stock","VP-00383",3
,"WEB/Stock","4902430625760",4
,"WEB/Stock","4902430242875",7
,"WEB/Stock","4902430558754",3
,"WEB/Stock","4902430293341",3
,"WEB/Stock","4902430735544",1
,"WEB/Stock","4902430917681",3
,"WEB/Stock","4902430822237-3",2
,"WEB/Stock","4902430822237-5",2
,"WEB/Stock","4902430917964",2
,"WEB/Stock","4902430208093",1
,"WEB/Stock","4902430188937",2
,"WEB/Stock","4902430917957",3
,"WEB/Stock","4902430799997",6
,"WEB/Stock","4902430799874",4
,"WEB/Stock","4902430799904",3
,"WEB/Stock","VP-OLAY-RPAA+ECR",2
,"WEB/Stock","VP-Olay-002",2
,"WEB/Stock","VP-Olay-001",3
,"WEB/Stock","4902430715218",1
,"WEB/Stock","4902430359719",6
,"WEB/Stock","4902430359733",2
,"WEB/Stock","4902430359764",1
,"WEB/Stock","4902430360906",2
,"WEB/Stock","4902430360111",7
,"WEB/Stock","4902430359818",2
,"WEB/Stock","4902430359832",3
,"WEB/Stock","4902430359856",3
,"WEB/Stock","4902430360142",5
,"WEB/Stock","4902430359825",6
,"WEB/Stock","4902430799836",1
,"WEB/Stock","4902430799867",2
,"WEB/Stock","4902430292962",5
,"WEB/Stock","4902430232265",3
,"WEB/Stock","4902430232227",3
,"WEB/Stock","4902430114479",4
,"WEB/Stock","4902430377089",1
,"WEB/Stock","4902430200059",1
,"WEB/Stock","4902430799911",2
,"WEB/Stock","4902430800037",4
,"WEB/Stock","4902430799928",2
,"WEB/Stock","ONESTEP-HIV-1",0
,"WEB/Stock","3014260803957",5
,"WEB/Stock","4902430390170",5
,"WEB/Stock","4902430403900",0
,"WEB/Stock","3014260803926",3
,"WEB/Stock","4902430390095",1
,"WEB/Stock","4902430403856",0
,"WEB/Stock","4210201028079",5
,"WEB/Stock","4902430390118",2
,"WEB/Stock","4902430503235",3
,"WEB/Stock","4210201028192",0
,"WEB/Stock","4902430678278",0
,"WEB/Stock","3014260821852",2
,"WEB/Stock","3014260842857",3
,"WEB/Stock","4902430534680",5
,"WEB/Stock","4902430539159",1
,"WEB/Stock","4902430534659",3
,"WEB/Stock","3014260842895",2
,"WEB/Stock","3014260840723",0
,"WEB/Stock","3014260842918",5
,"WEB/Stock","3014260840754",0
,"WEB/Stock","3014260819217",3
,"WEB/Stock","3014260819033",0
,"WEB/Stock","3014260819057",1
,"WEB/Stock","4902430534611",3
,"WEB/Stock","9300647000342",8
,"WEB/Stock","4902430678421",1
,"WEB/Stock","VP-OB-PSGK",3
,"WEB/Stock","VP-OB-PSGS-PG",3
,"WEB/Stock","VP-OB-PSGW",3
,"WEB/Stock","3014260007867",10
,"WEB/Stock","3014260007836",4
,"WEB/Stock","4902430534635",5
,"WEB/Stock","9300647788691",5
,"WEB/Stock","4902430906463",0
,"WEB/Stock","4902430906487",0
,"WEB/Stock","3014260279462",0
,"WEB/Stock","3014260279400",1
,"WEB/Stock","3014260279387",2
,"WEB/Stock","3014260279059",0
,"WEB/Stock","9300647000922",1
,"WEB/Stock","4902430869652",3
,"WEB/Stock","4902430599610",2
,"WEB/Stock","4902430599634",1
,"WEB/Stock","4902430599597",2
,"WEB/Stock","8998103014821",3
,"WEB/Stock","8998103014814",3
,"WEB/Stock","8998103014869",1
,"WEB/Stock","8998103014852",1
,"WEB/Stock","8993417070228",3
,"WEB/Stock","8993417361227",1
,"WEB/Stock","8993417361210",2
,"WEB/Stock","8993417010033",9
,"WEB/Stock","8993417001277",0
,"WEB/Stock","8993417364952",1
,"WEB/Stock","8993417364914",1
,"WEB/Stock","8992846223809",0
,"WEB/Stock","8995232700069",2
,"WEB/Stock","4902430610520",1
,"WEB/Stock","4902430610575",0
,"WEB/Stock","VP-PPPC-P-L62-3",2
,"WEB/Stock","VP-PPPC-P-M30-3",3
,"WEB/Stock","4902430613262",2
,"WEB/Stock","4902430610506",0
,"WEB/Stock","VP-PPPC-P-M68-3",1
,"WEB/Stock","4902430610834",0
,"WEB/Stock","4902430610582",1
,"WEB/Stock","4902430610599",1
,"WEB/Stock","4902430610612",1
,"WEB/Stock","4902430610346",1
,"WEB/Stock","VP-PPPC-P-XL54-3",8
,"WEB/Stock","4902430635424",1
,"WEB/Stock","VP-PPPC-P-XXL28-4",1
,"WEB/Stock","4902430763370",1
,"WEB/Stock","4902430764995",1
,"WEB/Stock","VP-PPPC-P-NB52-4",3
,"WEB/Stock","VP-PPPC-P-S48-4",4
,"WEB/Stock","4902430623636",1
,"WEB/Stock","4902430623643",0
,"WEB/Stock","4902430623643",0
,"WEB/Stock","4902430792158",1
,"WEB/Stock","4902430594899",1
,"WEB/Stock","4902430879149",3
,"WEB/Stock","4902430879613",3
,"WEB/Stock","4902430401036",1
,"WEB/Stock","4902430400978",1
,"WEB/Stock","4902430401029",1
,"WEB/Stock","4902430399432",0
,"WEB/Stock","4902430879101",3
,"WEB/Stock","4902430879019",3
,"WEB/Stock","4902430879125",1
,"WEB/Stock","4902430879033",3
,"WEB/Stock","4902430879118",4
,"WEB/Stock","4902430879026",1
,"WEB/Stock","4902430869249",2
,"WEB/Stock","4902430832748",0
,"WEB/Stock","4902430792240",2
,"WEB/Stock","4902430792202",1
,"WEB/Stock","4902430792233",1
,"WEB/Stock","4902430889353",22
,"WEB/Stock","4902430400947",1
,"WEB/Stock","4902430807258",1
,"WEB/Stock","4902430413008",51
,"WEB/Stock","4902430401135",0
,"WEB/Stock","4902430404716",2
,"WEB/Stock","4902430782210",59
,"WEB/Stock","4902430594929",1
,"WEB/Stock","4902430594936",2
,"WEB/Stock","FO-4902430594936",1
,"WEB/Stock","4902430596268",1
,"WEB/Stock","4902430538602",3
,"WEB/Stock","4902430538626",1
,"WEB/Stock","4902430538633",0
,"WEB/Stock","4902430879064",0
,"WEB/Stock","4902430879057",0
,"WEB/Stock","4902430400886",2
,"WEB/Stock","4902430377287",0
,"WEB/Stock","4902430412988",65
,"WEB/Stock","4902430404686",63
,"WEB/Stock","4902430459617",8
,"WEB/Stock","4902430807319",0
,"WEB/Stock","4902430401111",3
,"WEB/Stock","4902430807333",1
,"WEB/Stock","4902430414937",4
,"WEB/Stock","4902430538695",5
,"WEB/Stock","4902430400909",3
,"WEB/Stock","4902430400879",1
,"WEB/Stock","4902430807296",1
,"WEB/Stock","4902430412971",12
,"WEB/Stock","4902430459624",30
,"WEB/Stock","4902430412964",49
,"WEB/Stock","4902430404709",39
,"WEB/Stock","4902430399340",26
,"WEB/Stock","Parasol-07",32
,"WEB/Stock","FA-0020",0
,"WEB/Stock","Parasol-04",6
,"WEB/Stock","Parasol-01",11
,"WEB/Stock","8995232700151",19
,"WEB/Stock","8999999705985",1
,"WEB/Stock","8999999043261",1
,"WEB/Stock","8999999706661",2
,"WEB/Stock","8999999043285",1
,"WEB/Stock","8999999710866",2
,"WEB/Stock","7613034988942",1
,"WEB/Stock","7613036316965",1
,"WEB/Stock","4902508108690",2
,"WEB/Stock","4902508108683",2
,"WEB/Stock","8992771002388",3
,"WEB/Stock","8992771002395",0
,"WEB/Stock","8992771002951",0
,"WEB/Stock","8992771002555",0
,"WEB/Stock","8992771002562",2
,"WEB/Stock","8992771002425",1
,"WEB/Stock","8992771011229",5
,"WEB/Stock","8992771002944",1
,"WEB/Stock","8992771002333",3
,"WEB/Stock","8992771011168",1
,"WEB/Stock","8992771011151",6
,"WEB/Stock","8992771002630",2
,"WEB/Stock","8992771002586",4
,"WEB/Stock","8992771011144",5
,"WEB/Stock","8992771011137",3
,"WEB/Stock","8992771002609",18
,"WEB/Stock","4902508108225",5
,"WEB/Stock","4902508105835",4
,"WEB/Stock","8992771003217",4
,"WEB/Stock","8992771009950",1
,"WEB/Stock","8992771009677",1
,"WEB/Stock","8992771013162",1
,"WEB/Stock","8992771009943",1
,"WEB/Stock","4902508167512",1
,"WEB/Stock","4902508269025",4
,"WEB/Stock","4902508269018",1
,"WEB/Stock","4902508268967",1
,"WEB/Stock","8992771001466",1
,"WEB/Stock","8992771001459",1
,"WEB/Stock","8992771001442",1
,"WEB/Stock","8992771001626",1
,"WEB/Stock","8992771001619",1
,"WEB/Stock","8992771001602",1
,"WEB/Stock","8992771002470",0
,"WEB/Stock","8992771002463",5
,"WEB/Stock","4902508108430",1
,"WEB/Stock","PLACENTOR-0012",1
,"WEB/Stock","PLACENTOR-0001",1
,"WEB/Stock","PLACENTOR-0005",2
,"WEB/Stock","PLACENTOR-0014",1
,"WEB/Stock","PLACENTOR-0002",1
,"WEB/Stock","PLACENTOR-0003",2
,"WEB/Stock","PLACENTOR-0004",1
,"WEB/Stock","PLACENTOR-0011",1
,"WEB/Stock","PLACENTOR-0010",1
,"WEB/Stock","PLACENTOR-0009",1
,"WEB/Stock","PLACENTOR-0013",2
,"WEB/Stock","PLACENTOR-0007",1
,"WEB/Stock","8992695914569",0
,"WEB/Stock","8851932221603",1
,"WEB/Stock","8851932387163",0
,"WEB/Stock","8851932365901",2
,"WEB/Stock","8999999059934",1
,"WEB/Stock","8999999536053",1
,"WEB/Stock","8999999052997",2
,"WEB/Stock","8999999532222",11
,"WEB/Stock","8999999536060",1
,"WEB/Stock","8851932400794",2
,"WEB/Stock","8851932400787",1
,"WEB/Stock","8851932400831",1
,"WEB/Stock","8999999536077",2
,"WEB/Stock","8851932396547",1
,"WEB/Stock","8999999532208",9
,"WEB/Stock","8851932390361",1
,"WEB/Stock","8851932234429",9
,"WEB/Stock","8851932111805",0
,"WEB/Stock","8999999532215",5
,"WEB/Stock","8851932378925",2
,"WEB/Stock","8851932390392",1
,"WEB/Stock","8999999052980",1
,"WEB/Stock","8712045022436",1
,"WEB/Stock","BARCODE0014",1
,"WEB/Stock","686499325116",0
,"WEB/Stock","8995084900198",1
,"WEB/Stock","8999908764508",3
,"WEB/Stock","BANDED-PB-H&M-W-A-60",1
,"WEB/Stock","BANDED-PB-H&M-W-O-60",1
,"WEB/Stock","9999908764409",2
,"WEB/Stock","9999908764300",2
,"WEB/Stock","8995084900907",0
,"WEB/Stock","8995084900938",1
,"WEB/Stock","8995084900594",1
,"WEB/Stock","8995084900877",1
,"WEB/Stock","8995084900747",1
,"WEB/Stock","8995084900754",1
,"WEB/Stock","8993430173203",2
,"WEB/Stock","8993430173050",2
,"WEB/Stock","9314839011955",2
,"WEB/Stock","9314839014154",2
,"WEB/Stock","9314839014192",2
,"WEB/Stock","9314839016943",2
,"WEB/Stock","9314839013881",8
,"WEB/Stock","9314839012433",3
,"WEB/Stock","9314839004810",8
,"WEB/Stock","9314839005466",1
,"WEB/Stock","9314839003394",2
,"WEB/Stock","9314839003417",2
,"WEB/Stock","9314839004469",3
,"WEB/Stock","8994591070066",1
,"WEB/Stock","8994591070011",10
,"WEB/Stock","8994591070059",1
,"WEB/Stock","8994591070073",0
,"WEB/Stock","4902430428330",2
,"WEB/Stock","4902430452564",0
,"WEB/Stock","4902430849098",2
,"WEB/Stock","4902430849135",1
,"WEB/Stock","4902430849050",0
,"WEB/Stock","4902430851558",13
,"WEB/Stock","4902430849081",5
,"WEB/Stock","4902430849203",1
,"WEB/Stock","4902430851572",1
,"WEB/Stock","4902430849210",2
,"WEB/Stock","4902430772020",1
,"WEB/Stock","4902430772075",2
,"WEB/Stock","4902430772495",1
,"WEB/Stock","4902430772655",1
,"WEB/Stock","4902430772662",7
,"WEB/Stock","4902430429375",1
,"WEB/Stock","4902430450379",2
,"WEB/Stock","4902430429368",1
,"WEB/Stock","4902430428415",1
,"WEB/Stock","4902430450393",1
,"WEB/Stock","4902430428422",2
,"WEB/Stock","4902430428316",2
,"WEB/Stock","4902430450355",7
,"WEB/Stock","4902430396554",0
,"WEB/Stock","4902430450386",1
,"WEB/Stock","4902430450362",1
,"WEB/Stock","4902430432375",5
,"WEB/Stock","9314807061012",3
,"WEB/Stock","9314807054984",3
,"WEB/Stock","9314807010362",3
,"WEB/Stock","9314807010386",3
,"WEB/Stock","4987188512050",2
,"WEB/Stock","4710117600562",3
,"WEB/Stock","4710117601637",0
,"WEB/Stock","4891228410049",1
,"WEB/Stock","813301",1
,"WEB/Stock","872501",0
,"WEB/Stock","VP-SFB-002",2
,"WEB/Stock","872401",2
,"WEB/Stock","796601",1
,"WEB/Stock","796201",1
,"WEB/Stock","4891228460280",2
,"WEB/Stock","4891228460174",2
,"WEB/Stock","4891228480011",1
,"WEB/Stock","6937266702888",1
,"WEB/Stock","4891228430078",2
,"WEB/Stock","Scotts-004",1
,"WEB/Stock","SBMD-037",1
,"WEB/Stock","SBMD-008",1
,"WEB/Stock","SBMD-007",0
,"WEB/Stock","SBMD-010",0
,"WEB/Stock","SBMD-014",1
,"WEB/Stock","SBMD-016",2
,"WEB/Stock","SBMD-020",1
,"WEB/Stock","SBMD-022",1
,"WEB/Stock","SBMD-015",2
,"WEB/Stock","SBMD-045",2
,"WEB/Stock","SBMD-044",2
,"WEB/Stock","SBMD-046",0
,"WEB/Stock","SBMD-048",1
,"WEB/Stock","SBMD-041",2
,"WEB/Stock","SBMD-043",1
,"WEB/Stock","8992821100774",1
,"WEB/Stock","4901872461998",3
,"WEB/Stock","4909978155544",1
,"WEB/Stock","4901872462087",3
,"WEB/Stock","4909978146450",2
,"WEB/Stock","4901872469413",1
,"WEB/Stock","4901872444915",0
,"WEB/Stock","4909978146436",1
,"WEB/Stock","4909978146467",3
,"WEB/Stock","4901872451708",2
,"WEB/Stock","4909978146191",3
,"WEB/Stock","8885012970211",1
,"WEB/Stock","8885012970228",1
,"WEB/Stock","8885012970235",3
,"WEB/Stock","8885012970242",2
,"WEB/Stock","7237845395425BLACK",1
,"WEB/Stock","7237845395425BLUE",1
,"WEB/Stock","7237845395425GREY",1
,"WEB/Stock","7237845395425PURPLE",1
,"WEB/Stock","7237845395425WHITE",1
,"WEB/Stock","FA-01008",1
,"WEB/Stock","FA-01009",1
,"WEB/Stock","FA-01010",1
,"WEB/Stock","7237841111425",1
,"WEB/Stock","7237846324417",1
,"WEB/Stock","FM-WX10202564",1
,"WEB/Stock","FM-WX10202551",3
,"WEB/Stock","7237846472422",1
,"WEB/Stock","8991991584063",0
,"WEB/Stock","8991991574064",0
,"WEB/Stock","Sensodyne-018",3
,"WEB/Stock","Sensodyne-017",3
,"WEB/Stock","8992695554062",1
,"WEB/Stock","8992695744067",1
,"WEB/Stock","8992695785169",0
,"WEB/Stock","Sensodyne-010",0
,"WEB/Stock","8992695764065",0
,"WEB/Stock","8998866106788",0
,"WEB/Stock","8998866106863",0
,"WEB/Stock","8998866106870",0
,"WEB/Stock","8999099920684",1
,"WEB/Stock","8999099920691",0
,"WEB/Stock","8999099920714",0
,"WEB/Stock","8999099920721",1
,"WEB/Stock","8999099920738",0
,"WEB/Stock","4151100",1
,"WEB/Stock","8992821102822",2
,"WEB/Stock","8992821102839",4
,"WEB/Stock","8992821101290",1
,"WEB/Stock","8992821101283",1
,"WEB/Stock","KINO0341",1
,"WEB/Stock","8993417265211",1
,"WEB/Stock","KINO0344",1
,"WEB/Stock","8993417227318",1
,"WEB/Stock","8993417227714",1
,"WEB/Stock","SMT39",2
,"WEB/Stock","SMT40",2
,"WEB/Stock","8858718639348",0
,"WEB/Stock","SMT11",1
,"WEB/Stock","SMT42",1
,"WEB/Stock","SMT09",1
,"WEB/Stock","8858718638990",1
,"WEB/Stock","8858718625532",2
,"WEB/Stock","8858718617094",0
,"WEB/Stock","SMT44",1
,"WEB/Stock","8858718626454",1
,"WEB/Stock","SMT34",1
,"WEB/Stock","8858718639430",1
,"WEB/Stock","8859082300019",2
,"WEB/Stock","8859082300209",0
,"WEB/Stock","8859082300018",1
,"WEB/Stock","8859082300605",0
,"WEB/Stock","8999908855701",0
,"WEB/Stock","8999908727503",6
,"WEB/Stock","CTN-8999908727503-60",1
,"WEB/Stock","8999908677808",3
,"WEB/Stock","8801619049259",1
,"WEB/Stock","IVES0001",0
,"WEB/Stock","77043103609",1
,"WEB/Stock","77043355862",7
,"WEB/Stock","77043357644",8
,"WEB/Stock","8801619049273",4
,"WEB/Stock","8801619047866",3
,"WEB/Stock","8801619049266",1
,"WEB/Stock","8801619048436",5
,"WEB/Stock","8801619048429",4
,"WEB/Stock","8801619048399",4
,"WEB/Stock","8801619047903",0
,"WEB/Stock","8801619047903",0
,"WEB/Stock","77043000953",2
,"WEB/Stock","77043358023",1
,"WEB/Stock","8801619048412",3
,"WEB/Stock","8801619049242",7
,"WEB/Stock","8801619048405",4
,"WEB/Stock","8801619047859",4
,"WEB/Stock","6291105153300",3
,"WEB/Stock","6291105153317",3
,"WEB/Stock","5690528476170",5
,"WEB/Stock","5690528476163",4
,"WEB/Stock","53996671",4
,"WEB/Stock","8852961003246",1
,"WEB/Stock","VP-8852961003246-12",14
,"WEB/Stock","VP-SUU-BALM-4",0
,"WEB/Stock","VP-SUU-BALM-8",1
,"WEB/Stock","SUU-BALM-009",1
,"WEB/Stock","SUU-BALM-010",2
,"WEB/Stock","SUU-BALM-001",1
,"WEB/Stock","SUU-BALM-006",2
,"WEB/Stock","SUU-BALM-007",1
,"WEB/Stock","SUU-BALM-011",5
,"WEB/Stock","VP-SUU-BALM-6",2
,"WEB/Stock","SUU-BALM-012",3
,"WEB/Stock","VP-SUU-BALM-3",0
,"WEB/Stock","VP-SUU-BALM-1",0
,"WEB/Stock","VP-SUU-BALM-5",0
,"WEB/Stock","VP-SUU-BALM-10",0
,"WEB/Stock","VP-SUU-BALM-9",1
,"WEB/Stock","SUU-BALM-004",1
,"WEB/Stock","SUU-BALM-003",0
,"WEB/Stock","8992959951026",1
,"WEB/Stock","8992959951019",1
,"WEB/Stock","8992959951002",1
,"WEB/Stock","8992959951033",1
,"WEB/Stock","8998866107655",1
,"WEB/Stock","8998866610292",0
,"WEB/Stock","8998866106931",0
,"WEB/Stock","8998866105989",0
,"WEB/Stock","8998866804011",1
,"WEB/Stock","8998866804035",3
,"WEB/Stock","8998866105996",1
,"WEB/Stock","736658990096",1
,"WEB/Stock","TACB12",1
,"WEB/Stock","TC-001",2
,"WEB/Stock","TC-002",3
,"WEB/Stock","TC-003",3
,"WEB/Stock","TC-004",3
,"WEB/Stock","749921001535",5
,"WEB/Stock","749921001023",0
,"WEB/Stock","749921001047",1
