"Inventory Reference","Inventories/Location","Inventories/Product","Inventories / Counted Quantity"
,"MKP/Stock","800142384569",0
,"MKP/Stock","800142384552",7
,"MKP/Stock","800142384576",0
,"MKP/Stock","800142384545",0
,"MKP/Stock","81640030",2
,"MKP/Stock","2832414",8
,"MKP/Stock","2822314",9
,"MKP/Stock","2822514",0
,"MKP/Stock","2832514",17
,"MKP/Stock","2814336",8
,"MKP/Stock","2842318",8
,"MKP/Stock","1342104",9
,"MKP/Stock","2842218",9
,"MKP/Stock","8993189272127",0
,"MKP/Stock","8999908618801",0
,"MKP/Stock","8999908618702",0
,"MKP/Stock","8999908806406",0
,"MKP/Stock","8999908629203",0
,"MKP/Stock","8999908728500",9
,"MKP/Stock","8999908728708",9
,"MKP/Stock","8999908615909",19
,"MKP/Stock","8999908850508",9
,"MKP/Stock","8999908611208",19
,"MKP/Stock","8999908611307",19
,"MKP/Stock","8999908850607",0
,"MKP/Stock","Masker-20",144
,"MKP/Stock","Masker-Box-01",56
,"MKP/Stock","Ekonomismask-01",1536
,"MKP/Stock","Masker-20S",166
,"MKP/Stock","Mask-002",1
,"MKP/Stock","Mask-0001",0
,"MKP/Stock","8809261555753",0
,"MKP/Stock","8809261554930",12
,"MKP/Stock","8809261554893",16
,"MKP/Stock","8809261554916",1
,"MKP/Stock","8809261554855",5
,"MKP/Stock","8809261555777",7
,"MKP/Stock","8809261555791",13
,"MKP/Stock","8809261555784",12
,"MKP/Stock","FM-WX10202387",22
,"MKP/Stock","4901301236852",0
,"MKP/Stock","4901301260901",6
,"MKP/Stock","Melanox-07",4
,"MKP/Stock","Melanox-03",2
,"MKP/Stock","Melanox-02",14
,"MKP/Stock","Melanox-01",16
,"MKP/Stock","Melanox-04",29
,"MKP/Stock","Melanox-05",28
,"MKP/Stock","Melanox-06",44
,"MKP/Stock","4901301508881",1
,"MKP/Stock","CTN-4901301508881-8",0
,"MKP/Stock","4901301508867",2
,"MKP/Stock","CTN-4901301508867-8",0
,"MKP/Stock","4901301508874",0
,"MKP/Stock","8992727005401",2
,"MKP/Stock","CTN-8992727005418-4",1
,"MKP/Stock","CTN-8992727006118-4",7
,"MKP/Stock","8992727005364",1
,"MKP/Stock","CTN-8992727005364-6",2
,"MKP/Stock","CTN-8992727005371-4",2
,"MKP/Stock","8992727006101",0
,"MKP/Stock","CTN-8992727006101-4",0
,"MKP/Stock","8992727005333",1
,"MKP/Stock","CTN-8992727005333-6",0
,"MKP/Stock","8992727006484",1
,"MKP/Stock","8992727005456",1
,"MKP/Stock","CTN-8992727005456-4",0
,"MKP/Stock","8992727006491",0
,"MKP/Stock","4901301508928",2
,"MKP/Stock","CTN-4901301508928-6",0
,"MKP/Stock","4901301508911",4
,"MKP/Stock","CTN-4901301508911-6",1
,"MKP/Stock","4901301508935",1
,"MKP/Stock","101820601",4
,"MKP/Stock","745110120551",0
,"MKP/Stock","299998128869",11
,"MKP/Stock","299998154509",22
,"MKP/Stock","299998154493",31
,"MKP/Stock","299998152987",20
,"MKP/Stock","299998153366",31
,"MKP/Stock","299998128913",21
,"MKP/Stock","299998153342",24
,"MKP/Stock","299998153359",21
,"MKP/Stock","299998154486",23
,"MKP/Stock","299998128876",20
,"MKP/Stock","299998128890",10
,"MKP/Stock","299998154516",27
,"MKP/Stock","299998154479",20
,"MKP/Stock","299998155094",20
,"MKP/Stock","299998128906",6
,"MKP/Stock","299998128883",19
,"MKP/Stock","8997031030279",0
,"MKP/Stock","8997031030248",3
,"MKP/Stock","8997031030262",1
,"MKP/Stock","8997031030187",0
,"MKP/Stock","8997031030217",13
,"MKP/Stock","8997031030200",0
,"MKP/Stock","8997031030231",0
,"MKP/Stock","8992802180016-1",1
,"MKP/Stock","8992802004039",0
,"MKP/Stock","8992802004022",4
,"MKP/Stock","8992802004046",0
,"MKP/Stock","9555436904015",0
,"MKP/Stock","9555436903728",0
,"MKP/Stock","8999908043108",0
,"MKP/Stock","8999908060402",2
,"MKP/Stock","8999908060501",0
,"MKP/Stock","8999908460707",0
,"MKP/Stock","8999908427502",8
,"MKP/Stock","8999908388902",4
,"MKP/Stock","8999908388704",6
,"MKP/Stock","8999908045904",0
,"MKP/Stock","8999908526403",1
,"MKP/Stock","8999908374103",0
,"MKP/Stock","8999908596901",0
,"MKP/Stock","8999908208408",0
,"MKP/Stock","8999908208705",4
,"MKP/Stock","8999908660404",0
,"MKP/Stock","8999908392800",0
,"MKP/Stock","8999908204202",32
,"MKP/Stock","8999908284907",0
,"MKP/Stock","8999908831507",10
,"MKP/Stock","8999908432506",7
,"MKP/Stock","8999908432605",0
,"MKP/Stock","8999908060105",6
,"MKP/Stock","8999908060006",0
,"MKP/Stock","8999908208101",4
,"MKP/Stock","8999908042606",0
,"MKP/Stock","8999908318008",0
,"MKP/Stock","8999908054104",1
,"MKP/Stock","8999908318107",0
,"MKP/Stock","8999908054005",0
,"MKP/Stock","8999908243201",0
,"MKP/Stock","MLT068",5
,"MKP/Stock","MLT067",4
,"MKP/Stock","MLT066",4
,"MKP/Stock","MLT065",4
,"MKP/Stock","MLT061",2
,"MKP/Stock","MLT059",0
,"MKP/Stock","8999999535179",2
,"MKP/Stock","8999999535308",2
,"MKP/Stock","8999999535087",1
,"MKP/Stock","8999999535155",3
,"MKP/Stock","8999999535001",12
,"MKP/Stock","8999809103598",0
,"MKP/Stock","8999908569301",0
,"MKP/Stock","8999908030108",5
,"MKP/Stock","8999908767301",0
,"MKP/Stock","8999908030207",0
,"MKP/Stock","8999908030900",0
,"MKP/Stock","85300000257",0
,"MKP/Stock","330523201777",0
,"MKP/Stock","530523202365",0
,"MKP/Stock","246542327773",0
,"MKP/Stock","530523202150",0
,"MKP/Stock","730523203779",0
,"MKP/Stock","652389760121",2
,"MKP/Stock","923056080874",2
,"MKP/Stock","530523201337",0
,"MKP/Stock","530523223391",12
,"MKP/Stock","730523203359",0
,"MKP/Stock","807205108544",1
,"MKP/Stock","807205104942",4
,"MKP/Stock","807205112527",0
,"MKP/Stock","807205105284",9
,"MKP/Stock","807205064390",7
,"MKP/Stock","807205104447",4
,"MKP/Stock","807205010519",9
,"MKP/Stock","807205111155",7
,"MKP/Stock","807205104928",0
,"MKP/Stock","807205105260",0
,"MKP/Stock","807205109978",8
,"MKP/Stock","807205105345",2
,"MKP/Stock","807205104850",0
,"MKP/Stock","807205105253",3
,"MKP/Stock","807205109619",0
,"MKP/Stock","807205111681",0
,"MKP/Stock","807205105321",9
,"MKP/Stock","807205104492",2
,"MKP/Stock","807205104485",0
,"MKP/Stock","807205009711",0
,"MKP/Stock","807205104478",3
,"MKP/Stock","807205104874",4
,"MKP/Stock","807205104904",12
,"MKP/Stock","807205104393",4
,"MKP/Stock","807205104348",0
,"MKP/Stock","97467010420",0
,"MKP/Stock","9314807072698",9
,"MKP/Stock","9314807068011",9
,"MKP/Stock","9314807071950",8
,"MKP/Stock","8999908260208",4
,"MKP/Stock"," 8999908260208",0
,"MKP/Stock","8999908057105",24
,"MKP/Stock"," 8999908057105",0
,"MKP/Stock","8999908050601",19
,"MKP/Stock"," 8999908050601",0
,"MKP/Stock","8999908678300",19
,"MKP/Stock"," 8999908678300",0
,"MKP/Stock","8999908273406",19
,"MKP/Stock","8999908654502",19
,"MKP/Stock","121383",0
,"MKP/Stock","8809381444234x8",8
,"MKP/Stock","NEOGEN-DLPS-50",0
,"MKP/Stock","Neogen-01",1
,"MKP/Stock","8809381447259",24
,"MKP/Stock","8999777013202",0
,"MKP/Stock","8999777005351",0
,"MKP/Stock","8999777011383",4
,"MKP/Stock","8999777010973",1
,"MKP/Stock","8999777008567",0
,"MKP/Stock","8999777000165",0
,"MKP/Stock","8999777006693",0
,"MKP/Stock","8999777850616",0
,"MKP/Stock","8999777006785",2
,"MKP/Stock","8999777007119",0
,"MKP/Stock","8999777010942",0
,"MKP/Stock","8999777010553",1
,"MKP/Stock","4005808694822",0
,"MKP/Stock","8999777010522",2
,"MKP/Stock","8999777012083",0
,"MKP/Stock","8999777014230",0
,"MKP/Stock","4005808430208",0
,"MKP/Stock","8999777857875",2
,"MKP/Stock","8993176190014",0
,"MKP/Stock","DN0002",3
,"MKP/Stock","DN0004",0
,"MKP/Stock","DN0018",0
,"MKP/Stock","DN0020",1
,"MKP/Stock","DN0023",4
,"MKP/Stock","DN0010",1
,"MKP/Stock","DN0033",1
,"MKP/Stock","8712045027912",2
,"MKP/Stock","7613034287274",2
,"MKP/Stock","7613034287137",0
,"MKP/Stock","Nutribaby_001",0
,"MKP/Stock","8990057804206",4
,"MKP/Stock","8990057804305",0
,"MKP/Stock","8990057816315",2
,"MKP/Stock","8990057806309",5
,"MKP/Stock","8990057816414",2
,"MKP/Stock","8935757253329",0
,"MKP/Stock","NPBP60",0
,"MKP/Stock","CCS",1
,"MKP/Stock","C-MAX-001",0
,"MKP/Stock","8935757253572",0
,"MKP/Stock","CPA30",0
,"MKP/Stock","8935757253237",0
,"MKP/Stock","NMVT60",0
,"MKP/Stock","8935757257358",0
,"MKP/Stock","ND30",4
,"MKP/Stock","ECH30",0
,"MKP/Stock","HER60",0
,"MKP/Stock","LVG30",2
,"MKP/Stock","NSLA30",0
,"MKP/Stock","NUTRINIDRINK-PV-400",0
,"MKP/Stock","8998866601252",0
,"MKP/Stock","8998866609753",0
,"MKP/Stock","8998866601283",3
,"MKP/Stock","8998866609722",0
,"MKP/Stock","8998866609746",0
,"MKP/Stock","8998866601313",2
,"MKP/Stock","8998866609739",0
,"MKP/Stock","3264680004063",0
,"MKP/Stock","9300618551767",0
,"MKP/Stock","4902430875554-3",3
,"MKP/Stock","4902430875516-3",3
,"MKP/Stock","4902430787475",0
,"MKP/Stock","4902430753326",7
,"MKP/Stock","4902430759342",9
,"MKP/Stock","4902430787468",2
,"MKP/Stock","VP-00383",9
,"MKP/Stock","4902430625760",14
,"MKP/Stock","4902430242875",25
,"MKP/Stock","4902430558754",11
,"MKP/Stock","4902430293341",10
,"MKP/Stock","4902430735544",1
,"MKP/Stock","4902430917681",9
,"MKP/Stock","4902430822237-3",6
,"MKP/Stock","4902430822237-5",5
,"MKP/Stock","4902430917964",5
,"MKP/Stock","4902430208093",2
,"MKP/Stock","4902430188937",8
,"MKP/Stock","4902430917957",9
,"MKP/Stock","4902430799997",20
,"MKP/Stock","4902430799874",12
,"MKP/Stock","4902430799904",10
,"MKP/Stock","VP-OLAY-RPAA+ECR",4
,"MKP/Stock","VP-Olay-002",4
,"MKP/Stock","VP-Olay-001",8
,"MKP/Stock","4902430715218",0
,"MKP/Stock","4902430359719",23
,"MKP/Stock","4902430359733",4
,"MKP/Stock","4902430359764",3
,"MKP/Stock","4902430360906",4
,"MKP/Stock","4902430360111",26
,"MKP/Stock","4902430359818",8
,"MKP/Stock","4902430359832",9
,"MKP/Stock","4902430359856",9
,"MKP/Stock","4902430360142",16
,"MKP/Stock","4902430359825",23
,"MKP/Stock","4902430799836",4
,"MKP/Stock","4902430799867",4
,"MKP/Stock","4902430292962",18
,"MKP/Stock","4902430232265",9
,"MKP/Stock","4902430232227",12
,"MKP/Stock","4902430114479",12
,"MKP/Stock","4902430377089",3
,"MKP/Stock","4902430200059",3
,"MKP/Stock","4902430799911",7
,"MKP/Stock","4902430800037",12
,"MKP/Stock","4902430799928",4
,"MKP/Stock","ONESTEP-HIV-1",0
,"MKP/Stock","3014260803957",19
,"MKP/Stock","4902430390170",19
,"MKP/Stock","4902430403900",0
,"MKP/Stock","3014260803926",12
,"MKP/Stock","4902430390095",2
,"MKP/Stock","4902430403856",0
,"MKP/Stock","4210201028079",19
,"MKP/Stock","4902430390118",7
,"MKP/Stock","4902430503235",9
,"MKP/Stock","4210201028192",0
,"MKP/Stock","4902430678278",0
,"MKP/Stock","3014260821852",4
,"MKP/Stock","3014260842857",10
,"MKP/Stock","4902430534680",19
,"MKP/Stock","4902430539159",3
,"MKP/Stock","4902430534659",10
,"MKP/Stock","3014260842895",6
,"MKP/Stock","3014260840723",0
,"MKP/Stock","3014260842918",16
,"MKP/Stock","3014260840754",0
,"MKP/Stock","3014260819217",9
,"MKP/Stock","3014260819033",0
,"MKP/Stock","3014260819057",0
,"MKP/Stock","4902430534611",8
,"MKP/Stock","9300647000342",32
,"MKP/Stock","4902430678421",3
,"MKP/Stock","VP-OB-PSGK",9
,"MKP/Stock","VP-OB-PSGS-PG",9
,"MKP/Stock","VP-OB-PSGW",9
,"MKP/Stock","3014260007867",38
,"MKP/Stock","3014260007836",16
,"MKP/Stock","4902430534635",19
,"MKP/Stock","9300647788691",19
,"MKP/Stock","4902430906463",0
,"MKP/Stock","4902430906487",0
,"MKP/Stock","3014260279462",0
,"MKP/Stock","3014260279400",0
,"MKP/Stock","3014260279387",4
,"MKP/Stock","3014260279059",0
,"MKP/Stock","9300647000922",0
,"MKP/Stock","4902430869652",9
,"MKP/Stock","4902430599610",7
,"MKP/Stock","4902430599634",0
,"MKP/Stock","4902430599597",8
,"MKP/Stock","8998103014821",11
,"MKP/Stock","8998103014814",9
,"MKP/Stock","8998103014869",0
,"MKP/Stock","8998103014852",1
,"MKP/Stock","8993417070228",8
,"MKP/Stock","8993417361227",2
,"MKP/Stock","8993417361210",5
,"MKP/Stock","8993417010033",34
,"MKP/Stock","8993417001277",0
,"MKP/Stock","8993417364952",0
,"MKP/Stock","8993417364914",0
,"MKP/Stock","8992846223809",0
,"MKP/Stock","8995232700069",7
,"MKP/Stock","4902430610520",0
,"MKP/Stock","4902430610575",0
,"MKP/Stock","VP-PPPC-P-L62-3",8
,"MKP/Stock","VP-PPPC-P-M30-3",9
,"MKP/Stock","4902430613262",7
,"MKP/Stock","4902430610506",0
,"MKP/Stock","VP-PPPC-P-M68-3",3
,"MKP/Stock","4902430610834",0
,"MKP/Stock","4902430610582",1
,"MKP/Stock","4902430610599",0
,"MKP/Stock","4902430610612",0
,"MKP/Stock","4902430610346",1
,"MKP/Stock","VP-PPPC-P-XL54-3",32
,"MKP/Stock","4902430635424",1
,"MKP/Stock","VP-PPPC-P-XXL28-4",2
,"MKP/Stock","4902430763370",0
,"MKP/Stock","4902430764995",2
,"MKP/Stock","VP-PPPC-P-NB52-4",12
,"MKP/Stock","VP-PPPC-P-S48-4",12
,"MKP/Stock","4902430623636",0
,"MKP/Stock","4902430623643",0
,"MKP/Stock","4902430623643",0
,"MKP/Stock","4902430792158",0
,"MKP/Stock","4902430594899",0
,"MKP/Stock","4902430879149",9
,"MKP/Stock","4902430879613",9
,"MKP/Stock","4902430401036",3
,"MKP/Stock","4902430400978",2
,"MKP/Stock","4902430401029",4
,"MKP/Stock","4902430399432",0
,"MKP/Stock","4902430879101",12
,"MKP/Stock","4902430879019",11
,"MKP/Stock","4902430879125",1
,"MKP/Stock","4902430879033",8
,"MKP/Stock","4902430879118",12
,"MKP/Stock","4902430879026",0
,"MKP/Stock","4902430869249",5
,"MKP/Stock","4902430832748",0
,"MKP/Stock","4902430792240",4
,"MKP/Stock","4902430792202",1
,"MKP/Stock","4902430792233",1
,"MKP/Stock","4902430889353",86
,"MKP/Stock","4902430400947",1
,"MKP/Stock","4902430807258",0
,"MKP/Stock","4902430413008",204
,"MKP/Stock","4902430401135",0
,"MKP/Stock","4902430404716",6
,"MKP/Stock","4902430782210",234
,"MKP/Stock","4902430594929",0
,"MKP/Stock","4902430594936",7
,"MKP/Stock","FO-4902430594936",0
,"MKP/Stock","4902430596268",2
,"MKP/Stock","4902430538602",8
,"MKP/Stock","4902430538626",0
,"MKP/Stock","4902430538633",0
,"MKP/Stock","4902430879064",0
,"MKP/Stock","4902430879057",0
,"MKP/Stock","4902430400886",5
,"MKP/Stock","4902430377287",0
,"MKP/Stock","4902430412988",259
,"MKP/Stock","4902430404686",252
,"MKP/Stock","4902430459617",30
,"MKP/Stock","4902430807319",0
,"MKP/Stock","4902430401111",8
,"MKP/Stock","4902430807333",2
,"MKP/Stock","4902430414937",16
,"MKP/Stock","4902430538695",17
,"MKP/Stock","4902430400909",8
,"MKP/Stock","4902430400879",1
,"MKP/Stock","4902430807296",0
,"MKP/Stock","4902430412971",47
,"MKP/Stock","4902430459624",117
,"MKP/Stock","4902430412964",193
,"MKP/Stock","4902430404709",153
,"MKP/Stock","4902430399340",101
,"MKP/Stock","Parasol-07",128
,"MKP/Stock","FA-0020",0
,"MKP/Stock","Parasol-04",22
,"MKP/Stock","Parasol-01",43
,"MKP/Stock","8995232700151",74
,"MKP/Stock","8999999705985",0
,"MKP/Stock","8999999043261",1
,"MKP/Stock","8999999706661",4
,"MKP/Stock","8999999043285",0
,"MKP/Stock","8999999710866",8
,"MKP/Stock","7613034988942",1
,"MKP/Stock","7613036316965",1
,"MKP/Stock","4902508108690",6
,"MKP/Stock","4902508108683",4
,"MKP/Stock","8992771002388",11
,"MKP/Stock","8992771002395",0
,"MKP/Stock","8992771002951",0
,"MKP/Stock","8992771002555",0
,"MKP/Stock","8992771002562",5
,"MKP/Stock","8992771002425",3
,"MKP/Stock","8992771011229",19
,"MKP/Stock","8992771002944",2
,"MKP/Stock","8992771002333",10
,"MKP/Stock","8992771011168",1
,"MKP/Stock","8992771011151",20
,"MKP/Stock","8992771002630",5
,"MKP/Stock","8992771002586",13
,"MKP/Stock","8992771011144",16
,"MKP/Stock","8992771011137",8
,"MKP/Stock","8992771002609",70
,"MKP/Stock","4902508108225",19
,"MKP/Stock","4902508105835",13
,"MKP/Stock","8992771003217",13
,"MKP/Stock","8992771009950",2
,"MKP/Stock","8992771009677",2
,"MKP/Stock","8992771009967",0
,"MKP/Stock","8992771013162",3
,"MKP/Stock","8992771009943",0
,"MKP/Stock","4902508167512",1
,"MKP/Stock","4902508269025",14
,"MKP/Stock","4902508269018",2
,"MKP/Stock","4902508268967",3
,"MKP/Stock","8992771001466",4
,"MKP/Stock","8992771001459",0
,"MKP/Stock","8992771001442",3
,"MKP/Stock","8992771001626",0
,"MKP/Stock","8992771001619",1
,"MKP/Stock","8992771001602",2
,"MKP/Stock","8992771002470",0
,"MKP/Stock","8992771002463",19
,"MKP/Stock","4902508108430",4
,"MKP/Stock","PLACENTOR-0012",2
,"MKP/Stock","PLACENTOR-0001",4
,"MKP/Stock","PLACENTOR-0005",6
,"MKP/Stock","PLACENTOR-0014",4
,"MKP/Stock","PLACENTOR-0002",1
,"MKP/Stock","PLACENTOR-0003",4
,"MKP/Stock","PLACENTOR-0004",4
,"MKP/Stock","PLACENTOR-0011",3
,"MKP/Stock","PLACENTOR-0010",3
,"MKP/Stock","PLACENTOR-0009",0
,"MKP/Stock","PLACENTOR-0013",6
,"MKP/Stock","PLACENTOR-0007",3
,"MKP/Stock","8992695914569",0
,"MKP/Stock","8851932221603",3
,"MKP/Stock","8851932387163",0
,"MKP/Stock","8851932365901",4
,"MKP/Stock","8999999059934",1
,"MKP/Stock","8999999536053",4
,"MKP/Stock","8999999052997",4
,"MKP/Stock","8999999532222",41
,"MKP/Stock","8999999536060",4
,"MKP/Stock","8851932400794",7
,"MKP/Stock","8851932400787",4
,"MKP/Stock","8851932400831",4
,"MKP/Stock","8999999536077",6
,"MKP/Stock","8851932396547",1
,"MKP/Stock","8999999532208",34
,"MKP/Stock","8851932390361",1
,"MKP/Stock","8851932234429",35
,"MKP/Stock","8851932111805",0
,"MKP/Stock","8999999532215",20
,"MKP/Stock","8851932378925",8
,"MKP/Stock","8851932390392",1
,"MKP/Stock","8999999052980",2
,"MKP/Stock","8712045022436",1
,"MKP/Stock","BARCODE0014",0
,"MKP/Stock","686499325116",0
,"MKP/Stock","8995084900198",1
,"MKP/Stock","8999908764508",8
,"MKP/Stock","BANDED-PB-H&M-W-A-60",0
,"MKP/Stock","BANDED-PB-H&M-W-O-60",1
,"MKP/Stock","9999908764409",4
,"MKP/Stock","9999908764300",4
,"MKP/Stock","8995084900907",0
,"MKP/Stock","8995084900938",3
,"MKP/Stock","8995084900594",2
,"MKP/Stock","8995084900877",0
,"MKP/Stock","8995084900747",1
,"MKP/Stock","8995084900754",4
,"MKP/Stock","8993430173203",4
,"MKP/Stock","8993430173050",4
,"MKP/Stock","9314839011955",4
,"MKP/Stock","9314839014154",4
,"MKP/Stock","9314839014192",4
,"MKP/Stock","9314839016943",4
,"MKP/Stock","9314839013881",28
,"MKP/Stock","9314839012433",9
,"MKP/Stock","9314839004810",28
,"MKP/Stock","9314839005466",3
,"MKP/Stock","9314839003394",4
,"MKP/Stock","9314839003417",4
,"MKP/Stock","9314839004469",9
,"MKP/Stock","8994591070066",0
,"MKP/Stock","8994591070011",36
,"MKP/Stock","8994591070059",1
,"MKP/Stock","8994591070073",0
,"MKP/Stock","4902430428330",4
,"MKP/Stock","4902430452564",0
,"MKP/Stock","4902430849098",4
,"MKP/Stock","4902430849135",0
,"MKP/Stock","4902430849050",0
,"MKP/Stock","4902430851558",49
,"MKP/Stock","4902430849081",16
,"MKP/Stock","4902430849203",1
,"MKP/Stock","4902430851572",0
,"MKP/Stock","4902430849210",8
,"MKP/Stock","4902430772020",0
,"MKP/Stock","4902430772075",6
,"MKP/Stock","4902430772495",2
,"MKP/Stock","4902430772655",1
,"MKP/Stock","4902430772662",28
,"MKP/Stock","4902430429375",0
,"MKP/Stock","4902430450379",6
,"MKP/Stock","4902430429368",0
,"MKP/Stock","4902430428415",0
,"MKP/Stock","4902430450393",0
,"MKP/Stock","4902430428422",5
,"MKP/Stock","4902430428316",4
,"MKP/Stock","4902430450355",25
,"MKP/Stock","4902430396554",0
,"MKP/Stock","4902430450386",0
,"MKP/Stock","4902430450362",3
,"MKP/Stock","4902430432375",19
,"MKP/Stock","9314807061012",9
,"MKP/Stock","9314807054984",9
,"MKP/Stock","9314807010362",9
,"MKP/Stock","9314807010386",9
,"MKP/Stock","4987188512050",7
,"MKP/Stock","4710117600562",9
,"MKP/Stock","4710117601637",0
,"MKP/Stock","4891228410049",0
,"MKP/Stock","813301",0
,"MKP/Stock","872501",0
,"MKP/Stock","VP-SFB-002",7
,"MKP/Stock","872401",8
,"MKP/Stock","796601",0
,"MKP/Stock","796201",2
,"MKP/Stock","4891228460280",5
,"MKP/Stock","4891228460174",4
,"MKP/Stock","4891228480011",4
,"MKP/Stock","6937266702888",1
,"MKP/Stock","4891228430078",4
,"MKP/Stock","Scotts-004",3
,"MKP/Stock","SBMD-037",1
,"MKP/Stock","SBMD-008",2
,"MKP/Stock","SBMD-007",0
,"MKP/Stock","SBMD-010",0
,"MKP/Stock","SBMD-014",0
,"MKP/Stock","SBMD-016",6
,"MKP/Stock","SBMD-020",0
,"MKP/Stock","SBMD-022",1
,"MKP/Stock","SBMD-015",5
,"MKP/Stock","SBMD-045",7
,"MKP/Stock","SBMD-044",6
,"MKP/Stock","SBMD-046",0
,"MKP/Stock","SBMD-048",0
,"MKP/Stock","SBMD-041",5
,"MKP/Stock","SBMD-043",1
,"MKP/Stock","8992821100774",1
,"MKP/Stock","4901872461998",9
,"MKP/Stock","4909978155544",1
,"MKP/Stock","4901872462087",10
,"MKP/Stock","4909978146450",6
,"MKP/Stock","4901872469413",4
,"MKP/Stock","4901872444915",0
,"MKP/Stock","4909978146436",3
,"MKP/Stock","4909978146467",10
,"MKP/Stock","4901872451708",7
,"MKP/Stock","4909978146191",12
,"MKP/Stock","8885012970211",3
,"MKP/Stock","8885012970228",2
,"MKP/Stock","8885012970235",9
,"MKP/Stock","8885012970242",4
,"MKP/Stock","7237845395425BLACK",1
,"MKP/Stock","7237845395425BLUE",1
,"MKP/Stock","7237845395425GREY",1
,"MKP/Stock","7237845395425PURPLE",1
,"MKP/Stock","7237845395425WHITE",1
,"MKP/Stock","FA-01008",1
,"MKP/Stock","FA-01009",1
,"MKP/Stock","FA-01010",1
,"MKP/Stock","7237841111425",1
,"MKP/Stock","7237846324417",1
,"MKP/Stock","FM-WX10202564",1
,"MKP/Stock","FM-WX10202551",9
,"MKP/Stock","7237846472422",1
,"MKP/Stock","8991991584063",0
,"MKP/Stock","8991991574064",0
,"MKP/Stock","Sensodyne-018",8
,"MKP/Stock","Sensodyne-017",11
,"MKP/Stock","8992695554062",0
,"MKP/Stock","8992695744067",2
,"MKP/Stock","8992695785169",0
,"MKP/Stock","Sensodyne-010",0
,"MKP/Stock","8992695764065",0
,"MKP/Stock","8998866106788",0
,"MKP/Stock","8998866106863",0
,"MKP/Stock","8998866106870",0
,"MKP/Stock","8999099920684",4
,"MKP/Stock","8999099920691",0
,"MKP/Stock","8999099920714",0
,"MKP/Stock","8999099920721",0
,"MKP/Stock","8999099920738",0
,"MKP/Stock","4151100",0
,"MKP/Stock","8992821102822",6
,"MKP/Stock","8992821102839",13
,"MKP/Stock","8992821101290",4
,"MKP/Stock","8992821101283",2
,"MKP/Stock","KINO0341",4
,"MKP/Stock","8993417265211",3
,"MKP/Stock","KINO0344",2
,"MKP/Stock","8993417227318",0
,"MKP/Stock","8993417227714",1
,"MKP/Stock","SMT39",4
,"MKP/Stock","SMT40",4
,"MKP/Stock","8858718639348",0
,"MKP/Stock","SMT11",1
,"MKP/Stock","SMT42",1
,"MKP/Stock","SMT09",0
,"MKP/Stock","8858718638990",0
,"MKP/Stock","8858718625532",8
,"MKP/Stock","8858718617094",0
,"MKP/Stock","SMT44",3
,"MKP/Stock","8858718626454",0
,"MKP/Stock","SMT34",1
,"MKP/Stock","8858718639430",0
,"MKP/Stock","8859082300019",7
,"MKP/Stock","8859082300209",0
,"MKP/Stock","8859082300018",1
,"MKP/Stock","8859082300605",0
,"MKP/Stock","8999908855701",0
,"MKP/Stock","8999908727503",20
,"MKP/Stock","CTN-8999908727503-60",0
,"MKP/Stock","8999908677808",10
,"MKP/Stock","8801619049259",0
,"MKP/Stock","IVES0001",0
,"MKP/Stock","77043103609",0
,"MKP/Stock","77043355862",28
,"MKP/Stock","77043357644",30
,"MKP/Stock","8801619049273",16
,"MKP/Stock","8801619047866",11
,"MKP/Stock","8801619049266",1
,"MKP/Stock","8801619048436",20
,"MKP/Stock","8801619048429",15
,"MKP/Stock","8801619048399",14
,"MKP/Stock","8801619047903",0
,"MKP/Stock","8801619047903",0
,"MKP/Stock","77043000953",5
,"MKP/Stock","77043358023",0
,"MKP/Stock","8801619048412",10
,"MKP/Stock","8801619049242",25
,"MKP/Stock","8801619048405",14
,"MKP/Stock","8801619047859",12
,"MKP/Stock","6291105153300",8
,"MKP/Stock","6291105153317",9
,"MKP/Stock","5690528476170",16
,"MKP/Stock","5690528476163",15
,"MKP/Stock","53996671",13
,"MKP/Stock","8852961003246",4
,"MKP/Stock","VP-8852961003246-12",54
,"MKP/Stock","VP-SUU-BALM-4",0
,"MKP/Stock","VP-SUU-BALM-8",0
,"MKP/Stock","SUU-BALM-009",4
,"MKP/Stock","SUU-BALM-010",4
,"MKP/Stock","SUU-BALM-001",2
,"MKP/Stock","SUU-BALM-006",4
,"MKP/Stock","SUU-BALM-007",0
,"MKP/Stock","SUU-BALM-011",16
,"MKP/Stock","VP-SUU-BALM-6",4
,"MKP/Stock","SUU-BALM-012",12
,"MKP/Stock","VP-SUU-BALM-3",0
,"MKP/Stock","VP-SUU-BALM-1",0
,"MKP/Stock","VP-SUU-BALM-5",0
,"MKP/Stock","VP-SUU-BALM-10",0
,"MKP/Stock","VP-SUU-BALM-9",1
,"MKP/Stock","SUU-BALM-004",3
,"MKP/Stock","SUU-BALM-003",0
,"MKP/Stock","8992959951026",4
,"MKP/Stock","8992959951019",1
,"MKP/Stock","8992959951002",2
,"MKP/Stock","8992959951033",4
,"MKP/Stock","8998866107655",0
,"MKP/Stock","8998866610292",0
,"MKP/Stock","8998866106931",0
,"MKP/Stock","8998866105989",0
,"MKP/Stock","8998866804011",4
,"MKP/Stock","8998866804035",8
,"MKP/Stock","8998866105996",1
,"MKP/Stock","736658990096",1
,"MKP/Stock","TACB12",1
,"MKP/Stock","TC-001",5
