"Inventory Reference","Inventories/Location","Inventories/Product","Inventories / Counted Quantity"
,"TMG/Stock","8888103204219",0
,"TMG/Stock","8998103011585",0
,"TMG/Stock","8998103010854",0
,"TMG/Stock","8998103015491",0
,"TMG/Stock","8998103011813",0
,"TMG/Stock","8998103012308",0
,"TMG/Stock","8888103201317",0
,"TMG/Stock","8998103000688",0
,"TMG/Stock","8998103000565",0
,"TMG/Stock","8998103014586",0
,"TMG/Stock","8998103014388",0
,"TMG/Stock","8888103006844",0
,"TMG/Stock","8998103100685",2
,"TMG/Stock","8998103100692",2
,"TMG/Stock","8850169519507",0
,"TMG/Stock","8888103006882",2
,"TMG/Stock","GRPH017",0
,"TMG/Stock","8991111151175",0
,"TMG/Stock","8991111151120",0
,"TMG/Stock","8991501141151",2
,"TMG/Stock","8991511151744",0
,"TMG/Stock","H16B0003",0
,"TMG/Stock","FA-01051",-1
,"TMG/Stock","FA-0009",60
,"TMG/Stock","FA-0010",0
,"TMG/Stock","FA-0172",0
,"TMG/Stock","4891338031042",1
,"TMG/Stock","4891338028486",0
,"TMG/Stock","4891338038348",0
,"TMG/Stock","4891338028493",0
,"TMG/Stock","4891338021227",0
,"TMG/Stock","4891338003209",0
,"TMG/Stock","4891338014052",0
,"TMG/Stock","4891338003193",0
,"TMG/Stock","4891338003186",0
,"TMG/Stock","4891338007962",0
,"TMG/Stock","4891338020800",0
,"TMG/Stock","4891338033268",0
,"TMG/Stock","FM-1416M323007",33
,"TMG/Stock","8997011200067",6
,"TMG/Stock","8997011200050",4
,"TMG/Stock","8992112000615",0
,"TMG/Stock","FA-0174",2
,"TMG/Stock","8992112025021",58
,"TMG/Stock","8992112046125",89
,"TMG/Stock","FA-0175",0
,"TMG/Stock","FA-0176",0
,"TMG/Stock","FA-0177",0
,"TMG/Stock","8999809100849",0
,"TMG/Stock","8999809400048",0
,"TMG/Stock","8999809503572",27
,"TMG/Stock","352",0
,"TMG/Stock","3800",0
,"TMG/Stock","FA00179",3
,"TMG/Stock","FA-0181",1
,"TMG/Stock","FM-WX10202127",1
,"TMG/Stock","FM-WX10202128",0
,"TMG/Stock","8886456200667",0
,"TMG/Stock","F16E0005",1
,"TMG/Stock","F16E0002",0
,"TMG/Stock","FA-0182",4
,"TMG/Stock","FA-0183",3
,"TMG/Stock","FA-0184",7
,"TMG/Stock","FM-WX10202554",0
,"TMG/Stock","FM-WX10202553",0
,"TMG/Stock","FM-WX10202311",60
,"TMG/Stock","FM-WX10202378",2
,"TMG/Stock","8993560022044",2
,"TMG/Stock","8993560022006",0
,"TMG/Stock","8993560022051",4
,"TMG/Stock","8993560022068",0
,"TMG/Stock","8993560022020",28
,"TMG/Stock","9556111609010",3
,"TMG/Stock","8888071610036",0
,"TMG/Stock","9556111410036",0
,"TMG/Stock","9556111410012",0
,"TMG/Stock","8993560027254",0
,"TMG/Stock","9556111620343",0
,"TMG/Stock","8993560027209",0
,"TMG/Stock","8993560027100",0
,"TMG/Stock","F16E0012",0
,"TMG/Stock","F16E0013",52
,"TMG/Stock","FA-01106",40
,"TMG/Stock","FA-0011",0
,"TMG/Stock","F12A0011",475
,"TMG/Stock","F12A0025",6
,"TMG/Stock","FA-0272",0
,"TMG/Stock","FA-0273",110
,"TMG/Stock","FA-0274",0
,"TMG/Stock","FA-0275",2
,"TMG/Stock","F11B0008",165
,"TMG/Stock","F07A0001 up",12
,"TMG/Stock","FA-0521",33
,"TMG/Stock","8998777144022",-2
,"TMG/Stock","FM-WX10202132",10
,"TMG/Stock","8998777110218",-1
,"TMG/Stock","FM-WX10202580",18
,"TMG/Stock","8992112020019",112
,"TMG/Stock","6888245870091",1
,"TMG/Stock","FA-0524",10
,"TMG/Stock","FA-0188",0
,"TMG/Stock","F16D0001",3
,"TMG/Stock","F02F0009",14
,"TMG/Stock","F02F0010",56
,"TMG/Stock","FA-0090",3
,"TMG/Stock","FA-0091",0
,"TMG/Stock","FA00209",1
,"TMG/Stock","FA00210",0
,"TMG/Stock","FA-0276",-20
,"TMG/Stock","FA-0192",110
,"TMG/Stock","F02E0001",0
,"TMG/Stock","FA-0277",50
,"TMG/Stock","F04K0001",37
,"TMG/Stock","FA-0528",7
,"TMG/Stock","FA-0529",26
,"TMG/Stock","8994805031951",380
,"TMG/Stock","F01B0003",0
,"TMG/Stock","8999999028121",0
,"TMG/Stock","8999999037222",0
,"TMG/Stock","8999999037192",0
,"TMG/Stock","8999999519865",0
,"TMG/Stock","8999999519872",0
,"TMG/Stock","8999999501914",0
,"TMG/Stock","8999999501839",0
,"TMG/Stock","8999999526603",0
,"TMG/Stock","8999999039172",0
,"TMG/Stock","4902430807708",0
,"TMG/Stock","B2B- 4902430807708",0
,"TMG/Stock","4902430641234",0
,"TMG/Stock","B2B- 4902430641234",0
,"TMG/Stock","4902430622066",0
,"TMG/Stock","4902430622080",0
,"TMG/Stock","4902430644556",0
,"TMG/Stock","B2B- 4902430706742",0
,"TMG/Stock","4902430706742",0
,"TMG/Stock","4902430687355",0
,"TMG/Stock","F08H0003",0
,"TMG/Stock","FA-01109",134
,"TMG/Stock","FA-2694",0
,"TMG/Stock","4710020050126",0
,"TMG/Stock","4710020050102",2
,"TMG/Stock","4710020050096",0
,"TMG/Stock","4710020240138",0
,"TMG/Stock","FA-0278",50
,"TMG/Stock","8995228500239",14
,"TMG/Stock","FA-1248",16
,"TMG/Stock","8995228500253",0
,"TMG/Stock","FA-0672",0
,"TMG/Stock","8997002880056",104
,"TMG/Stock","8997002880056-1",-10
,"TMG/Stock","FA-2274",10
,"TMG/Stock","FA-2275",0
,"TMG/Stock","H04K0001",4
,"TMG/Stock","8997002880070",0
,"TMG/Stock","F06B0001",10
,"TMG/Stock","5038483223444",0
,"TMG/Stock","5038483158548",0
,"TMG/Stock","5038483158302",2
,"TMG/Stock","5038483158272",3
,"TMG/Stock","5038483158364",2
,"TMG/Stock","5038483158333",1
,"TMG/Stock","8993560155377",2
,"TMG/Stock","5038483223505",-1
,"TMG/Stock","5038483193228",8
,"TMG/Stock","5038483163498",5
,"TMG/Stock","5038483273173",7
,"TMG/Stock","5038483432846",0
,"TMG/Stock","5038483274033",4
,"TMG/Stock","5038483158210",1
,"TMG/Stock","5038483158395",0
,"TMG/Stock","5038483363355",0
,"TMG/Stock","5038483158456",6
,"TMG/Stock","5038483158425",0
,"TMG/Stock","8993176803402",6
,"TMG/Stock","8993430101091",3
,"TMG/Stock","8993430101114",0
,"TMG/Stock","FA-0197",65
,"TMG/Stock","8993430174125",9
,"TMG/Stock","8993430174132",10
,"TMG/Stock","H30E0002",0
,"TMG/Stock","FA-0200",130
,"TMG/Stock","8993417206214",0
,"TMG/Stock","8993417200458",0
,"TMG/Stock","8993417200489",0
,"TMG/Stock","KINO0100",0
,"TMG/Stock","FA-1003",6
,"TMG/Stock","F16E0008",6
,"TMG/Stock","F16E0010",4
,"TMG/Stock","FA-1005",5
,"TMG/Stock","8993137693189",0
,"TMG/Stock","8993137691307",0
,"TMG/Stock","8993137691505",0
,"TMG/Stock","8993137691499",0
,"TMG/Stock","8993137691970",0
,"TMG/Stock","8993137694650",0
,"TMG/Stock","8993137694667",0
,"TMG/Stock","8993137694674",0
,"TMG/Stock","8993137694186",0
,"TMG/Stock","8993137694179",0
,"TMG/Stock","8993137694162",0
,"TMG/Stock","1831",0
,"TMG/Stock","1830",0
,"TMG/Stock","8993137694582",0
,"TMG/Stock","1643",0
,"TMG/Stock","1896",0
,"TMG/Stock","8993137691697",0
,"TMG/Stock","8993137691703",0
,"TMG/Stock","8993137691734",0
,"TMG/Stock","8993137691444",0
,"TMG/Stock","8993137691451",0
,"TMG/Stock","8993137691420",0
,"TMG/Stock","8993137691437",0
,"TMG/Stock","8993137692816",0
,"TMG/Stock","8993137700542",0
,"TMG/Stock","8993137693585",0
,"TMG/Stock","8993137699167",0
,"TMG/Stock","1913",0
,"TMG/Stock","8993137693974",0
,"TMG/Stock","8993137693981",0
,"TMG/Stock","8993137693998",0
,"TMG/Stock","8993137694025",0
,"TMG/Stock","8993137694032",0
,"TMG/Stock","8993137694049",0
,"TMG/Stock","8993137698542",0
,"TMG/Stock","8993137692762",0
,"TMG/Stock","8886456200469",1
,"TMG/Stock","VEDNA",0
,"TMG/Stock","FM-WX10202138",0
,"TMG/Stock","8992112000578",0
,"TMG/Stock","BOX8992112011017",0
,"TMG/Stock","8992112012243",0
,"TMG/Stock","8992112011017",197
,"TMG/Stock","8992112011031",3
,"TMG/Stock","8995026802023",2
,"TMG/Stock","FM-WX10202445",2
,"TMG/Stock","FM-WX10202446",4
,"TMG/Stock","FM-WX10202441",0
,"TMG/Stock","FM-WX10202442",5
,"TMG/Stock","FM-WX10202443",2
,"TMG/Stock","FM-WX10202444",2
,"TMG/Stock","H03C0008",6
,"TMG/Stock","H03C0009",0
,"TMG/Stock","FA-01218",5
,"TMG/Stock","FM-WX10202578",30
,"TMG/Stock","FM-WX10202497",3
,"TMG/Stock","FA-0207",0
,"TMG/Stock","FA-0537",948
,"TMG/Stock","FA-1007",12
,"TMG/Stock","8995232700489",1
,"TMG/Stock","8995232700496",0
,"TMG/Stock","8995232700519",0
,"TMG/Stock","F06D0018",0
,"TMG/Stock","F06D0017",10
,"TMG/Stock","FM-WX10202449",0
,"TMG/Stock","FM-WX10202450",0
,"TMG/Stock","F16E0016",3
,"TMG/Stock","F16E0015",3
,"TMG/Stock","FM-WX10202144",-3
,"TMG/Stock","ERV50",0
,"TMG/Stock","FA-1271",0
,"TMG/Stock","8998667101401",0
,"TMG/Stock","8998667000810",0
,"TMG/Stock","8998667101715",1
,"TMG/Stock","8997220240045",0
,"TMG/Stock","8997220240243",1
,"TMG/Stock","8997220240014",0
,"TMG/Stock","8997220240076",0
,"TMG/Stock","8997220240229",0
,"TMG/Stock","8997220240083",0
,"TMG/Stock","79298300024",0
,"TMG/Stock","FA00233",84
,"TMG/Stock","F02E0006",56
,"TMG/Stock","F02F0011",48
,"TMG/Stock","8993883880338",3
,"TMG/Stock","8993883880062",210
,"TMG/Stock","FA-0210",60
,"TMG/Stock","F15E0001",340
,"TMG/Stock","FM-WX10202471",0
,"TMG/Stock","FM-WX10202485",0
,"TMG/Stock","FA-1012",0
,"TMG/Stock","FA00234",0
,"TMG/Stock","4711148339124",0
,"TMG/Stock","4711148339148",0
,"TMG/Stock","4711148339100",0
,"TMG/Stock","4711148339155",0
,"TMG/Stock","F01A0008",0
,"TMG/Stock","FA-1277",8
,"TMG/Stock","FA-0039",9
,"TMG/Stock","FA-0040",3
,"TMG/Stock","FA-0041",30
,"TMG/Stock","FA-0042",60
,"TMG/Stock","FA-0043",0
,"TMG/Stock","KFTPA",0
,"TMG/Stock","8995858111010",0
,"TMG/Stock","8995858899888",3
,"TMG/Stock","FA-0212",-1
,"TMG/Stock","FA-0282",8
,"TMG/Stock","Rapidtest-01",-2
,"TMG/Stock","Rapidtest-02",1
,"TMG/Stock","FA-0045",30
,"TMG/Stock","FA00242",20
,"TMG/Stock","FA00243",0
,"TMG/Stock","FA00244",0
,"TMG/Stock","FA-0214",0
,"TMG/Stock","FA-0215",0
,"TMG/Stock","9556564802907",1
,"TMG/Stock","955163306045",1
,"TMG/Stock","9555163306021",0
,"TMG/Stock","9555163307332",1
,"TMG/Stock","8997025200909",0
,"TMG/Stock","9555163301279",0
,"TMG/Stock","9556564303251",0
,"TMG/Stock","9555163306595",0
,"TMG/Stock","9555163306588",0
,"TMG/Stock","9555163306038",0
,"TMG/Stock","9556564902348",0
,"TMG/Stock","9556564902324",0
,"TMG/Stock","9556564126010",0
,"TMG/Stock","9556564502159",1
,"TMG/Stock","8997013610048",0
,"TMG/Stock","F08K0003",6
,"TMG/Stock","FA-0218",6
,"TMG/Stock","F04L0007",0
,"TMG/Stock","F04L0008",0
,"TMG/Stock","FA-0219",0
,"TMG/Stock","FA-0220",0
,"TMG/Stock","F03B0001",10
,"TMG/Stock","FA-0283",0
,"TMG/Stock","FA-01114",4
,"TMG/Stock","FA-1321",3246
,"TMG/Stock","FA-0712",-1
,"TMG/Stock","FA-1025",168
,"TMG/Stock","FA-01214",20
,"TMG/Stock","8903726241813",0
,"TMG/Stock","B30H0001",9
,"TMG/Stock","FA-0225",2
,"TMG/Stock","8994388110241",80
,"TMG/Stock","FM-WX10202479",80
,"TMG/Stock","FM-WX10202478",200
,"TMG/Stock","FA-0291",10
,"TMG/Stock","FA-0227",2
,"TMG/Stock","FA-0228",140
,"TMG/Stock","FA-1331",19
,"TMG/Stock","FA-1333",3
,"TMG/Stock","H15D0001",0
,"TMG/Stock","FM-W11B25110",28
,"TMG/Stock","4897016459009",1
,"TMG/Stock","4897016459016",2
,"TMG/Stock","4897016459023",0
,"TMG/Stock","FarmaFest-FM20",5
,"TMG/Stock","FarmaFest-FM50",4
,"TMG/Stock","Gift-00001",0
,"TMG/Stock","Gift-00069",0
,"TMG/Stock","Gift-00002",0
,"TMG/Stock","FA-1337",40
,"TMG/Stock","8992858624311",35
,"TMG/Stock","8997021870014",0
,"TMG/Stock","8997021870052",12
,"TMG/Stock","8997021870090",11
,"TMG/Stock","8997021870076",0
,"TMG/Stock","8997021870137",4
,"TMG/Stock","8997021870151",0
,"TMG/Stock","FREZZA-001",6
,"TMG/Stock","8803348033745",0
,"TMG/Stock","8803348033509",1
,"TMG/Stock","8803348031062",0
,"TMG/Stock","8993347006694",0
,"TMG/Stock","6939527514612",0
,"TMG/Stock","FA-0230",44
,"TMG/Stock","NEW-0003",5
,"TMG/Stock","F16B0005",4
,"TMG/Stock","NEW-0004",1
,"TMG/Stock","F02H0002",0
,"TMG/Stock","FA-01117",80
,"TMG/Stock","9554100252810B",0
,"TMG/Stock","9554100252810P",0
,"TMG/Stock","9554100252841",1
,"TMG/Stock","9554100252865",0
,"TMG/Stock","8997279103155",0
,"TMG/Stock","FA-0293",50
,"TMG/Stock","F11B0009",30
,"TMG/Stock","6928476700030",2
,"TMG/Stock","FM-WX10202490",0
,"TMG/Stock","FM-WX10202489",1
,"TMG/Stock","8997212780016",0
,"TMG/Stock","8997212780016-3",0
,"TMG/Stock","6902395661139",0
,"TMG/Stock","6928820029558",0
,"TMG/Stock","6928820029565",0
,"TMG/Stock","6928820029572",0
,"TMG/Stock","6928820029589",0
,"TMG/Stock","6970175256837",0
,"TMG/Stock","6970175255274",0
,"TMG/Stock","6970175256851",0
,"TMG/Stock","6970175255281",0
,"TMG/Stock","6970175255304",0
,"TMG/Stock","6970175255298",0
,"TMG/Stock","8992304019524",0
,"TMG/Stock","8992304082221",0
,"TMG/Stock","8992304096273",0
,"TMG/Stock","8992304019562",0
,"TMG/Stock","8994993000029",0
,"TMG/Stock","8992304047190",0
,"TMG/Stock","8994993003662",0
,"TMG/Stock","8992304047152",0
,"TMG/Stock","8992304046940",0
,"TMG/Stock","F01A0004",10
,"TMG/Stock","FM-WX10202565",2
,"TMG/Stock","FM-WX10202460",0
,"TMG/Stock","LPRGF",5
,"TMG/Stock","8993176812022",4
,"TMG/Stock","8993176812015",7
,"TMG/Stock","8993176812336",3
,"TMG/Stock","F16A0006",1
,"TMG/Stock","FA-1050",0
,"TMG/Stock","FA00260",0
,"TMG/Stock","FA-1051",0
,"TMG/Stock","F16D0002",2
,"TMG/Stock","FM-WX10202585",5
,"TMG/Stock","8997006560329",1
,"TMG/Stock","3014260301705",0
,"TMG/Stock","F11B0011",0
,"TMG/Stock","8992858630114",0
,"TMG/Stock","8994805060159",200
,"TMG/Stock","8994805060258",40
,"TMG/Stock","8994805060357",10
,"TMG/Stock","8994805060456",0
,"TMG/Stock","FA-2699",190
,"TMG/Stock","FA-0606",1
,"TMG/Stock","8806128327003",0
,"TMG/Stock","8806128327010",0
,"TMG/Stock","FA-0294",0
,"TMG/Stock","FA-0295",0
,"TMG/Stock","F11B0002",180
,"TMG/Stock","F16B0006",0
,"TMG/Stock","FA-0231",120
,"TMG/Stock","F11B0003",-20
,"TMG/Stock","FA-00100",5
,"TMG/Stock","FA-0232",0
,"TMG/Stock","8992828890012",8
,"TMG/Stock","FA-0233",0
,"TMG/Stock","Glucovance-250/1.25mg-Tab",70
,"TMG/Stock","Glucovance-500/2.5mg-Tab",30
,"TMG/Stock","Glucovance-500/5mg-Tab",110
,"TMG/Stock","FA-1366",17
,"TMG/Stock","FA-1373",10
,"TMG/Stock","FA-0296",0
,"TMG/Stock","FA-0297",0
,"TMG/Stock","10002",3
,"TMG/Stock","6920560420268",5
,"TMG/Stock","8993176111415",2
,"TMG/Stock","8993176720686",0
,"TMG/Stock","8993176110104",0
,"TMG/Stock","F04L0023",0
,"TMG/Stock","FA-1380",4
,"TMG/Stock","8992821102730",0
,"TMG/Stock","8992821102693",0
,"TMG/Stock","8992821101764",5
,"TMG/Stock","8992821101788",5
,"TMG/Stock","FM-WX10202536",0
,"TMG/Stock","LHDCA",2
,"TMG/Stock","8999777008895",4
,"TMG/Stock","8999777010768",4
,"TMG/Stock","8999777007690",10
,"TMG/Stock","8999777005375-FR",3
,"TMG/Stock","8999777009014",0
,"TMG/Stock","8999777005375",1
,"TMG/Stock","8999777005375-AV",2
,"TMG/Stock","8999777014681",0
,"TMG/Stock","4005800034466",10
,"TMG/Stock","4005800034473",5
,"TMG/Stock","8999777026172",0
,"TMG/Stock","8999777761097",0
,"TMG/Stock","8999777026134",16
,"TMG/Stock","8999777765392",10
,"TMG/Stock","8999777090579",-2
,"TMG/Stock","8999777012267",14
,"TMG/Stock","8999777019891",64
,"TMG/Stock","8999777010263",6
,"TMG/Stock","8999777012151",0
,"TMG/Stock","8999777010782",0
,"TMG/Stock","FA-0300",-28
,"TMG/Stock","FA-0301",70
,"TMG/Stock","FM-WX10202535",0
,"TMG/Stock","FM-WX10202556",0
,"TMG/Stock","4902430281331",0
,"TMG/Stock","4902430556392",0
,"TMG/Stock","8999908056405",8
,"TMG/Stock","8999908386908",0
,"TMG/Stock","8999908386809",10
,"TMG/Stock","8999908056306",-2
,"TMG/Stock","8999908056207",4
,"TMG/Stock","F30H0001",2
,"TMG/Stock","FA-0302",0
,"TMG/Stock","FA-0303",0
,"TMG/Stock","FA-0304",0
,"TMG/Stock","8992003786185",0
,"TMG/Stock","8992003784402",0
,"TMG/Stock","8992003784365",0
,"TMG/Stock","8992003784426",0
,"TMG/Stock","8992003784358",1
,"TMG/Stock","8992003786307",1
,"TMG/Stock","8992003786314",0
,"TMG/Stock","8992003786291",0
,"TMG/Stock","8992003786338",0
,"TMG/Stock","8992003784419",0
,"TMG/Stock","FA-0236",34
,"TMG/Stock","8996200900023",0
,"TMG/Stock","8996200900092",-1
,"TMG/Stock","20313661",40
,"TMG/Stock","20313623",30
,"TMG/Stock","20313647",20
,"TMG/Stock","F14G0002",3
,"TMG/Stock","8994841000317",0
,"TMG/Stock","749921000408",0
,"TMG/Stock","749921004000",0
,"TMG/Stock","749921000446",0
,"TMG/Stock","749921000439",0
,"TMG/Stock","749921000514",0
,"TMG/Stock","749921030023",0
,"TMG/Stock","749921030269",0
,"TMG/Stock","FA-0237",70
,"TMG/Stock","F12A0019",10
,"TMG/Stock","F12A0020",0
,"TMG/Stock","8994568111822",0
,"TMG/Stock","Holisticare-01",-16
,"TMG/Stock","8992863125001",-16
,"TMG/Stock","BOX8992863661035",0
,"TMG/Stock","8992863661035",178
,"TMG/Stock","8992863662018",0
,"TMG/Stock","8992863500112",23
,"TMG/Stock","8992863500105",12
,"TMG/Stock","8997012850162",64
,"TMG/Stock","FM-WX10202184",4
,"TMG/Stock","8997021870663",4
,"TMG/Stock","8997021870328",-1
,"TMG/Stock","8997021870540",0
,"TMG/Stock","8997021870403",0
,"TMG/Stock","8997021870557",0
,"TMG/Stock","8994254001222",6
,"TMG/Stock","8994254011115",20
,"TMG/Stock","8994254001338",8
,"TMG/Stock","8994254001215",3
,"TMG/Stock","8806631000219",0
,"TMG/Stock","8806121761293",0
,"TMG/Stock","8992858233117",0
,"TMG/Stock","8992858233216",0
,"TMG/Stock","4042809258813",0
,"TMG/Stock","4042809274578",0
,"TMG/Stock","4042809274554",0
,"TMG/Stock","4042809258790",0
,"TMG/Stock","FA-0305",-8
,"TMG/Stock","FA-0306",18
,"TMG/Stock","FA-0307",30
,"TMG/Stock","FA-0241",10
,"TMG/Stock","FA-01056",470
,"TMG/Stock","F04L0012",0
,"TMG/Stock","8993176814781",54
,"TMG/Stock","F16E0017",1
,"TMG/Stock","F16E0018",2
,"TMG/Stock","8991003042031",1
,"TMG/Stock","8991003042024",2
,"TMG/Stock","F16A0010",2
,"TMG/Stock","F16A0011",8
,"TMG/Stock","8994573554256",7
,"TMG/Stock","FA-0734",0
,"TMG/Stock","FA-0312",8
,"TMG/Stock","FM-WX10201938",11
,"TMG/Stock","VP-00342",0
,"TMG/Stock","FM-WX10202188",1
,"TMG/Stock","FM-WX10202189",0
,"TMG/Stock","8998777142370",21
,"TMG/Stock","8998777142363",17
,"TMG/Stock","8998777142400",12
,"TMG/Stock","8998777142424",0
,"TMG/Stock","FA-0612",0
,"TMG/Stock","FA-0615",0
,"TMG/Stock","8998777142332",143
,"TMG/Stock","FA-01057",0
,"TMG/Stock","F01D0001",217
,"TMG/Stock","8998103013558",0
,"TMG/Stock","8998103013565",0
,"TMG/Stock","8850169850709",0
,"TMG/Stock","FM-WX10202516",0
,"TMG/Stock","FM-WX10202515",60
,"TMG/Stock","H30E0006",72
,"TMG/Stock","FA-0242",1
,"TMG/Stock","H30E0007",60
,"TMG/Stock","FA-1066",3
,"TMG/Stock","FM-WX10202462",0
,"TMG/Stock","FM-WX10202461",0
,"TMG/Stock","8995178109209",40
,"TMG/Stock","F12A0013",93
,"TMG/Stock","FA-0617",0
,"TMG/Stock","F16E0019",10
,"TMG/Stock","Rapidtest-05",0
,"TMG/Stock","F16E0020",1
,"TMG/Stock","F01A0012",15
,"TMG/Stock","F01A0013",16
,"TMG/Stock","FA-1442",0
,"TMG/Stock","Intance-01",63
,"TMG/Stock","Intance-02",0
,"TMG/Stock","intance-03",0
,"TMG/Stock","8992695203540",-15
,"TMG/Stock","8992695203441",-4
,"TMG/Stock","FM-WX10202195",8
,"TMG/Stock","FA-1443",6
,"TMG/Stock","FA-1445",1
,"TMG/Stock","H01B0001",3
,"TMG/Stock","FM-WX10202525",20
,"TMG/Stock","FA-01015",44
,"TMG/Stock","IM128",-10
,"TMG/Stock","FA-1446",100
,"TMG/Stock","FA-1449",1
,"TMG/Stock","FA-0313",30
,"TMG/Stock","FA-0314",30
,"TMG/Stock","FA-0315",0
,"TMG/Stock","FA-0316",30
,"TMG/Stock","H30D0002",40
,"TMG/Stock","F06D0012",20
,"TMG/Stock","FM-WX10202587",0
,"TMG/Stock","F12A0014",10
,"TMG/Stock","FA-0317",6
,"TMG/Stock","FA-0318",35
,"TMG/Stock","FM-WX10202239",0
,"TMG/Stock","FA-0319",0
,"TMG/Stock","FM-WX10202396",33
,"TMG/Stock","F02F0005",0
,"TMG/Stock","FA00275",10
,"TMG/Stock","F02F0006",0
,"TMG/Stock","FA-0048",30
,"TMG/Stock","FA-0049",30
,"TMG/Stock","FA-0050",0
,"TMG/Stock","FA-1464",30
,"TMG/Stock","FM-WX10202091",40
,"TMG/Stock","FM-WX10202090",20
,"TMG/Stock","8999809900364",28
,"TMG/Stock","8999809900357",2
,"TMG/Stock","F05B0005",30
,"TMG/Stock","F05B0006",30
,"TMG/Stock","FA-2292",0
,"TMG/Stock","FM-WX10202438",150
,"TMG/Stock","FM-WX10202436",10
,"TMG/Stock","FM-WX10202437",30
,"TMG/Stock","FM-WX10202435",70
,"TMG/Stock","FM-WX10202495",20
,"TMG/Stock","FM-WX10202496",20
,"TMG/Stock","FA-01203",0
,"TMG/Stock","FA-01204",0
,"TMG/Stock","FA-01205",-6
,"TMG/Stock","115016",0
,"TMG/Stock","115010",0
,"TMG/Stock","8993005116031",0
,"TMG/Stock","8993005112033",0
,"TMG/Stock","SALIVA-TEST-OO1",-3
,"TMG/Stock","SALIVA-TEST-OO2",0
,"TMG/Stock","8850007014478",0
,"TMG/Stock","8991111109114",0
,"TMG/Stock","8991111101989",0
,"TMG/Stock","20316525",50
,"TMG/Stock","KLG20201657",1
,"TMG/Stock","F1820002",4
,"TMG/Stock","FA-0321",16
,"TMG/Stock","F04L0009",0
,"TMG/Stock","FA-01195",1
,"TMG/Stock","F12A0015",-2
,"TMG/Stock","FA-1078",-1
,"TMG/Stock","FA-1483",-3
,"TMG/Stock","FA-1485",-2
,"TMG/Stock","8992858246018",5
,"TMG/Stock","8992858543612",1
,"TMG/Stock","FM-WX10202533",0
,"TMG/Stock","FA-1080",5
,"TMG/Stock","F08N0003",5
,"TMG/Stock","8994499912048",2
,"TMG/Stock","8994499912024",1
,"TMG/Stock","8994499912031",3
,"TMG/Stock","8997011370449",1
,"TMG/Stock","H17C0001",26
,"TMG/Stock","H10F0001",-70
,"TMG/Stock","F06D0006",0
,"TMG/Stock","F16E0021",1
,"TMG/Stock","F15E0005",0
,"TMG/Stock","FA-1496",0
,"TMG/Stock","FA00279",57
,"TMG/Stock","F08N0004",60
,"TMG/Stock","FA00280",1
,"TMG/Stock","F08N0005",12
,"TMG/Stock","8995232700410",2
,"TMG/Stock","8995232700403",3
,"TMG/Stock","FA-0014",20
,"TMG/Stock","FA-1497",29
,"TMG/Stock","FA-0325",0
,"TMG/Stock","FM-WX10202432",24
,"TMG/Stock","6949789850038",2
,"TMG/Stock","6949789850236",3
,"TMG/Stock","9555074806047",0
,"TMG/Stock","9555074605060",0
,"TMG/Stock","9555074701045",0
,"TMG/Stock","8997211570113",0
,"TMG/Stock","8997211570106",0
,"TMG/Stock","FM-WX10202376",2
,"TMG/Stock","FM-WX10202336",-1
,"TMG/Stock","FA-0015",0
,"TMG/Stock","FA-0016",1
,"TMG/Stock","4809014128078",0
,"TMG/Stock","4809013300451",0
,"TMG/Stock","4806520410444",0
,"TMG/Stock","FA00283",0
,"TMG/Stock","8998667400689",0
,"TMG/Stock","8998667400252",0
,"TMG/Stock","8998667401068",14
,"TMG/Stock","8998667401051",0
,"TMG/Stock","8998667400696",7
,"TMG/Stock","8998667400276",0
,"TMG/Stock","8998667400283",0
,"TMG/Stock","8998667400948",0
,"TMG/Stock","8998667400931",0
,"TMG/Stock","FM-WX10202397",39
,"TMG/Stock","4987072042427",29
,"TMG/Stock","4987072171943",21
,"TMG/Stock","4987072019801",60
,"TMG/Stock","8999999530204",0
,"TMG/Stock","FM-WX10202202",2
,"TMG/Stock","KSR-Tablet-01",-300
,"TMG/Stock","81555966362",0
,"TMG/Stock","81555964733",0
,"TMG/Stock","81555964740",0
,"TMG/Stock","81555964634",0
,"TMG/Stock","81555964726",0
,"TMG/Stock","81555967055",0
,"TMG/Stock","81555967086",0
,"TMG/Stock","81555967079",0
,"TMG/Stock","81555967048",0
,"TMG/Stock","81555967024",0
,"TMG/Stock","81555967031",0
,"TMG/Stock","81555967062",0
,"TMG/Stock","81555967017",0
,"TMG/Stock","81555969929",0
,"TMG/Stock","81555966720",0
,"TMG/Stock","81555964849",1
,"TMG/Stock","81555227210",0
,"TMG/Stock","81555227197",0
,"TMG/Stock","81555226473",0
,"TMG/Stock","81555227128",0
,"TMG/Stock","81555358679",0
,"TMG/Stock","81555967147",0
,"TMG/Stock","81555967130",0
,"TMG/Stock","81555967123",0
,"TMG/Stock","81555966430",0
,"TMG/Stock","81555969134",0
,"TMG/Stock","81555969141",0
,"TMG/Stock","81555969110",0
,"TMG/Stock","81555961961",0
,"TMG/Stock","81555969394",0
,"TMG/Stock","81555969509",0
,"TMG/Stock","81555969493",0
,"TMG/Stock","81555966218",0
,"TMG/Stock","81555653460",0
,"TMG/Stock","81555965853",0
,"TMG/Stock","81555965846",0
,"TMG/Stock","81555965945",0
